C;ANCHO DE FALDON DELANTERO MITAD;;P;CRITICA;  5/16;  3/8 ;11  1/16;;11  7/16;;11 15/16;;12  3/8 ;;13  1/8 ;;;;;;;;;;;;;;;;;
D;ANCHO DE HOMBRO DELANTERO EN DIAGONAL;;P;CRITICA;  5/16;  3/8 ;8  1/8 ;;8  7/16;;8  3/4 ;;9      ;;9  7/16;;;;;;;;;;;;;;;;;
E;ABERTURA DE CUELLO DELANTERO EN DIAGONAL;;P;CRITICA;;;5  7/16;;5 11/16;;5 13/16;;6      ;;6  3/16;;;;;;;;;;;;;;;;;
F;SISA RECTA DELANTERO;;P;CRITICA;;;6  3/4 ;;7  5/16;;7  7/8 ;;8  7/16;;8 15/16;;;;;;;;;;;;;;;;;
G;LARGO DE CUERPO ESPALDA;;P;CRITICA;  5/16;  1/4 ;28 13/16;;29  5/16;;29 13/16;;30  5/16;;30 13/16;;;;;;;;;;;;;;;;;
H;ANCHO DE PECHO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;18  9/16;;19  9/16;;20  9/16;;21  9/16;;23  1/8 ;;;;;;;;;;;;;;;;;
I;ANCHO DE FALDON ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;21  7/16;;22  5/16;;23  1/4 ;;24  1/8 ;;25  1/2 ;;;;;;;;;;;;;;;;;
J;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;15  5/16;;15 13/16;;16  5/16;;16 13/16;;17  5/8 ;;;;;;;;;;;;;;;;;
K;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;7  1/4 ;;7  1/2 ;;7  3/4 ;;8      ;;8  1/4 ;;;;;;;;;;;;;;;;;
L;CAIDA DE CUELLO ESPALDA;;P;CRITICA;;;1  1/8 ;;1  1/4 ;;1  3/8 ;;1  1/2 ;;1  5/8 ;;;;;;;;;;;;;;;;;
M;SISA RECTA ESPALDA;;P;CRITICA;;;7  3/16;;7  3/4 ;;8  1/4 ;;8 13/16;;9  1/4 ;;;;;;;;;;;;;;;;;
N;LARGO DE MANGA;;P;CRITICA;  3/8 ;0      ;19  5/16;;19 11/16;;20  1/16;;20  7/16;;20 13/16;;;;;;;;;;;;;;;;;
O;ANCHO DE MANGA BICEP;;P;CRITICA;  3/8 ;  3/8 ;12  1/2 ;;13  5/16;;14  1/16;;14 13/16;;16  1/16;;;;;;;;;;;;;;;;;
P;ANCHO  BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;11  1/2 ;;12      ;;12  1/2 ;;13      ;;13  1/2 ;;;;;;;;;;;;;;;;;
Q;ALTO TAB DE MANGA;;C;CRITICA;;;7  3/8 ;;7  3/8 ;;7  3/8 ;;7  3/8 ;;7  3/8 ;;;;;;;;;;;;;;;;;
R;ANCHO TAB DE MANGA;;C;CRITICA;;;2  1/4 ;;2  1/4 ;;2  1/4 ;;2  1/4 ;;2  1/4 ;;;;;;;;;;;;;;;;;
S;ALTO COLLARETA DE CUELLO;;C;CRITICA;;;1  7/8 ;;1  7/8 ;;1  7/8 ;;1  7/8 ;;1  7/8 ;;;;;;;;;;;;;;;;;
T;LARGO COLLARETA DE CUELLO;;C;CRITICA;;;25 13/16;;26  1/2 ;;27  1/4 ;;28      ;;28  5/8 ;;;;;;;;;;;;;;;;;
1;ALTO DE MEDIO PECHO DELANTERO ;;P;CRITICA;;;5  3/8 ;;5  3/8 ;;5  3/8 ;;5  3/8 ;;5  3/8 ;;;;;;;;;;;;;;;;;
2;ANCHO DE MEDIO PECHO DELANTERO MITAD;;P;CRITICA;  3/8 ;  3/8 ;6  9/16;;6 13/16;;7  1/16;;7  5/16;;7 11/16;;;;;;;;;;;;;;;;;
3;ALTO DE MEDIO PECHO ESPALDA;;P;CRITICA;;;5  7/8 ;;5  7/8 ;;5  7/8 ;;5  7/8 ;;5  7/8 ;;;;;;;;;;;;;;;;;
4;ANCHO DE MEDIO PECHO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;13  3/4 ;;14  1/4 ;;14  3/4 ;;15  1/4 ;;16      ;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
