C;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;;;14 15/16;;15  7/16;;15 15/16;;16  3/8 ;;17  1/8 ;;;;;;;;;;;;;;;
D;SISA RECTA ESPALDA;;P;CRITICA;  5/16;  3/8 ;;;6 15/16;;7  7/16;;7 15/16;;8  3/8 ;;9  1/8 ;;;;;;;;;;;;;;;
E;UBICACIÓN DE MEDIO PECHO ESPALDA;;P;CRITICA;;;;;6      ;;6      ;;6      ;;6      ;;6      ;;;;;;;;;;;;;;;
F;ANCHO DE MEDIO PECHO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;;;13  9/16;;14  1/16;;14  9/16;;15  1/16;;15 13/16;;;;;;;;;;;;;;;
G;ANCHO DE PECHO ESPALDA-DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;;;16  1/2 ;;17  1/2 ;;18  1/2 ;;19  1/2 ;;21      ;;;;;;;;;;;;;;;
H;ANCHO DE FALDON ESPALDA-DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;;;15      ;;16      ;;17      ;;18      ;;19  1/2 ;;;;;;;;;;;;;;;
I;LARGO DE CUERPO ESPALDA;;P;CRITICA;  5/16;  1/4 ;;;23  1/4 ;;23  3/4 ;;24  1/4 ;;24  3/4 ;;25  5/16;;;;;;;;;;;;;;;
J;ABERTURA DE ESCOTE DELANTERO;;P;CRITICA;;;;;7 13/16;;8  1/16;;8  5/16;;8  9/16;;8 13/16;;;;;;;;;;;;;;;
K;CAIDA DE ESCOTE DELANTERO;;P;CRITICA;;;;;2  1/16;;2  3/16;;2  5/16;;2  7/16;;2  9/16;;;;;;;;;;;;;;;
L;ANCHO DE HOMBRO DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;;;14  1/4 ;;14  3/4 ;;15  1/4 ;;15  3/4 ;;16  1/2 ;;;;;;;;;;;;;;;
M;SISA RECTA DELANTERO;;P;CRITICA;  5/16;  3/8 ;;;6  5/16;;6 13/16;;7  5/16;;7 13/16;;8  9/16;;;;;;;;;;;;;;;
N;UBICACIÓN DE MEDIO PECHO DELANTERO;;P;CRITICA;;;;;5  1/4 ;;5  1/4 ;;5  1/4 ;;5  1/4 ;;5  1/4 ;;;;;;;;;;;;;;;
O;ANCHO DE MEDIO PECHO DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;;;13  1/16;;13  9/16;;14  1/16;;14  9/16;;15  1/4 ;;;;;;;;;;;;;;;
P;LARGO DE CUERPO DELANTERO;;P;CRITICA;  5/16;  1/4 ;;;22  9/16;;23  1/16;;23  9/16;;24  1/16;;24  9/16;;;;;;;;;;;;;;;
Q;ANCHO DE BICEPS ;;P;CRITICA;  3/8 ;  3/8 ;;;12  1/4 ;;13  1/8 ;;14      ;;14 15/16;;16  1/8 ;;;;;;;;;;;;;;;
R;ANCHO DE BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;;;9  1/2 ;;10  5/16;;11  1/8 ;;11  7/8 ;;12 15/16;;;;;;;;;;;;;;;
S;LARGO DE MANGA;;P;CRITICA;  3/8 ;  1/4 ;;;12  1/4 ;;12  1/2 ;;12  3/4 ;;13      ;;13  1/4 ;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
