C;ANCHO DE HOMBRO ESPALDA;;P;CRITICAL;  3/8 ;  3/8 ;;;18  7/8 ;;19  3/8 ;;19  7/8 ;;20  3/8 ;;20  7/8 ;;;;;;;;;;;;;;;
D;UBICACIÓN DE 1/2 PECHO ESPALDA ;;P;CRITICAL;;;;;7  3/8 ;;7  3/8 ;;7  3/8 ;;7  3/8 ;;7  3/8 ;;;;;;;;;;;;;;;
E;ANCHO DE 1/2 PECHO ESPALDA ;;P;CRITICAL;  3/8 ;  3/8 ;;;18      ;;18  1/2 ;;19      ;;19  1/2 ;;20      ;;;;;;;;;;;;;;;
F;SISA RECTA ESPALDA;;P;CRITICAL;  5/16;  3/8 ;;;9 13/16;;10  3/8 ;;11  1/16;;11  3/4 ;;12  7/16;;;;;;;;;;;;;;;
G;ANCHO DE PECHO ESPALDA -DELANTERO;;P;CRITICAL;  3/8 ;  3/8 ;;;26  3/4 ;;28  3/4 ;;30  3/4 ;;32  3/4 ;;34  3/4 ;;;;;;;;;;;;;;;
H;ANCHO DE FALDON ESPALDA -DELANTERO;;P;CRITICAL;  3/8 ;  3/8 ;;;27  9/16;;29  9/16;;31  9/16;;33  9/16;;35  9/16;;;;;;;;;;;;;;;
I;LARGO DE CUERPO ESPALDA;;P;CRITICAL;  5/16;  1/4 ;;;30  1/4 ;;30  7/8 ;;31  1/2 ;;31  3/4 ;;32      ;;;;;;;;;;;;;;;
J;ANCHO DE HOMBRO INDIVIDUAL;;P;CRITICAL;;;;;5  5/16;;5  7/16;;5  9/16;;5 11/16;;5 13/16;;;;;;;;;;;;;;;
K;ABERTURA DE ESCOTE DELANTERO;;P;CRITICAL;;;;;8  3/16;;8  7/16;;8 11/16;;8 15/16;;9  3/16;;;;;;;;;;;;;;;
L;CAIDA DE ESCOTE DELANTERO;;P;CRITICAL;;;;;7 15/16;;8  1/16;;8  5/16;;8  7/16;;8 11/16;;;;;;;;;;;;;;;
M;ANCHO DE HOMBRO DELANTERO;;P;CRITICAL;  3/8 ;  3/8 ;;;18  1/4 ;;18  3/4 ;;19  1/4 ;;19  3/4 ;;20  1/4 ;;;;;;;;;;;;;;;
N;UBICACIÓN DE 1/2 PECHO DELANTERO;;P;CRITICAL;;;;;6  5/8 ;;6  5/8 ;;6  5/8 ;;6  5/8 ;;6  5/8 ;;;;;;;;;;;;;;;
O;ANCHO DE 1/2 PECHO DELANTERO;;P;CRITICAL;  3/8 ;  3/8 ;;;17  5/16;;17 13/16;;18  5/16;;18 13/16;;19  5/16;;;;;;;;;;;;;;;
P;SISA RECTA DELANTERO;;P;CRITICAL;  5/16;  3/8 ;;;9  1/4 ;;9  7/8 ;;10  9/16;;11  1/4 ;;12      ;;;;;;;;;;;;;;;
Q;LARGO DE CUERPO DELANTERO;;P;CRITICAL;  5/16;  1/4 ;;;29  5/8 ;;30  1/4 ;;30  7/8 ;;31  1/8 ;;31  5/8 ;;;;;;;;;;;;;;;
R;LARGO DE MANGA;;P;CRITICAL;  3/8 ;  1/4 ;;;11  5/16;;11  7/16;;11  9/16;;11 11/16;;11 13/16;;;;;;;;;;;;;;;
S;ANCHO DE BICEPS;;P;CRITICAL;  3/8 ;  3/8 ;;;19      ;;20  9/16;;22  1/8 ;;23 11/16;;25  1/4 ;;;;;;;;;;;;;;;
T;ANCHO DE BOCA DE MANGA;;P;CRITICAL;  3/8 ;  3/8 ;;;17  1/8 ;;18  9/16;;20      ;;21  1/4 ;;22  3/4 ;;;;;;;;;;;;;;;
V;ANCHO DE CUELLO EN BORDE;;C;CRITICAL;;;;;26  1/2 ;;27  1/8 ;;27  7/8 ;;28  1/2 ;;29  1/4 ;;;;;;;;;;;;;;;
W;ANCHO DE CUELLO EN EL CENTRO;;C;CRITICAL;;;;;25  5/8 ;;26  1/4 ;;27      ;;27  5/8 ;;28  7/16;;;;;;;;;;;;;;;
X;ALTO DE CUELLO ;;C;CRITICAL;;;;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;;;;;;;;;;;;;;
Y;LARGO DE TAPETE ;;C;CRITICAL;;;;;14 13/16;;15  1/8 ;;15  7/16;;15  3/4 ;;16      ;;;;;;;;;;;;;;;
Z;ALTO DE TAPETE ;;C;CRITICAL;;;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
