C;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;1.00;1.00;47.5;;48.9;;50.7;;52.5;;54.3;;56.1;;57.9;;59.7;;61.5;;63.3;;;;;;;
D;UBICACIÓN DE 1/2 PECHO ESPALDA ;;P;CRITICA;;;18.8;;19.6;;20.4;;21.2;;22.0;;22.8;;23.5;;24.3;;25.1;;25.9;;;;;;;
E;ANCHO DE 1/2 PECHO ESPALDA ;;P;CRITICA;1.00;1.00;42.7;;44.2;;46.2;;48.2;;50.1;;52.3;;54.4;;56.7;;58.9;;61.2;;;;;;;
F;SISA RECTA ESPALDA;;P;CRITICA;0.70;1.00;23.2;;24.0;;24.6;;25.3;;26.0;;26.9;;27.8;;28.7;;29.7;;30.7;;;;;;;
G;ANCHO DE PECHO ESPALDA Y DELANTERO;;P;CRITICA;1.00;1.00;52.2;;54.7;;58.2;;61.7;;65.2;;69.7;;74.2;;78.7;;83.2;;87.7;;;;;;;
H;ANCHO DE FALDON ESPALDA Y DELANTERO;;P;CRITICA;1.00;1.00;51.1;;53.6;;57.1;;60.6;;64.1;;68.6;;73.1;;77.6;;82.1;;86.6;;;;;;;
I;LARGO DE CUERPO ESPALDA;;P;CRITICA;0.70;0.70;76.1;;77.6;;79.1;;80.6;;82.1;;84.1;;86.1;;88.1;;90.1;;92.1;;;;;;;
J;ANCHO DE HOMBRO INDIVIDUAL;;P;CRITICA;;;16.1;;16.8;;17.3;;18.2;;18.7;;19.6;;20.1;;21.0;;21.4;;22.4;;;;;;;
K;ABERTURA DE ESCOTE DELANTERO;;P;CRITICA;;;14.4;;14.4;;15.4;;15.4;;16.4;;16.4;;17.4;;17.4;;18.4;;18.4;;;;;;;
L;CAIDA DE ESCOTE DELANTERO;;P;CRITICA;;;8.4;;8.4;;8.9;;8.9;;9.4;;9.4;;9.9;;9.9;;10.4;;10.4;;;;;;;
M;ANCHO DE HOMBRO DELANTERO;;P;CRITICA;1.00;1.00;45.0;;46.3;;48.1;;49.9;;51.7;;53.4;;55.2;;57.0;;58.8;;60.6;;;;;;;
N;UBICACIÓN DE 1/2 PECHO DELANTERO;;P;CRITICA;;;15.0;;15.8;;16.6;;17.4;;18.2;;19.0;;19.8;;20.6;;21.4;;22.2;;;;;;;
O;ANCHO DE 1/2 PECHO DELANTERO;;P;CRITICA;1.00;1.00;42.6;;44.2;;46.1;;48.2;;50.0;;52.2;;54.4;;56.6;;58.9;;61.2;;;;;;;
P;SISA RECTA DELANTERO;;P;CRITICA;0.70;1.00;19.7;;20.4;;21.2;;22.0;;22.7;;23.7;;24.7;;25.7;;26.8;;27.9;;;;;;;
Q;LARGO DE CUERPO DELANTERO;;P;CRITICA;0.70;0.70;72.3;;73.8;;75.3;;76.8;;78.3;;80.3;;82.3;;84.3;;86.4;;88.4;;;;;;;
5;LARGO DE TAJO;;P;CRITICA;;;14.2;;14.2;;14.2;;14.2;;14.2;;14.2;;14.2;;14.2;;14.2;;14.2;;;;;;;
R;LARGO DE MANGA;;P;CRITICA;1.00;0.70;20.5;;21.2;;21.9;;22.6;;23.3;;24.0;;24.7;;25.4;;26.1;;26.8;;;;;;;
S;ANCHO DE BICEPS;;P;CRITICA;1.00;1.00;47.1;;48.5;;50.3;;52.1;;53.9;;56.7;;59.5;;62.4;;65.2;;68.0;;;;;;;
T;ANCHO DE BOCA DE MANGA;;P;CRITICA;1.00;1.00;35.6;;36.8;;38.4;;40.0;;41.6;;43.6;;45.6;;47.6;;49.6;;51.6;;;;;;;
V;LARGO DE CUELLO ;;C;CRITICA;;;38.0;;38.0;;40.5;;40.5;;43.0;;43.0;;45.5;;45.5;;48.0;;48.0;;;;;;;
W;ALTO DE CUELLO  EN CENTRO;;C;CRITICA;;;9.0;;9.0;;9.0;;9.0;;9.0;;9.0;;9.0;;9.0;;9.0;;9.0;;;;;;;
X;ALTO DE CUELLO  EN PUNTA;;C;CRITICA;;;7.2;;7.2;;7.2;;7.2;;7.2;;7.2;;7.2;;7.2;;7.2;;7.2;;;;;;;
Y;LARGO DE PUÑO;;C;CRITICA;;;29.4;;30.6;;32.0;;33.4;;34.8;;36.6;;38.4;;40.2;;42.0;;43.8;;;;;;;
Z;ALTO DE PUÑO;;C;CRITICA;;;3.2;;3.2;;3.2;;3.2;;3.2;;3.2;;3.2;;3.2;;3.2;;3.2;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
