B;ANCHO DE PECHO DELANTERO Y ESPALDA EN SISA;;P;CRITICA;  3/8 ;  3/8 ;20  1/4 ;;21  1/4 ;;22  1/4 ;;23  3/4 ;;25  1/4 ;;27  3/4 ;;30  1/4 ;;;;;;;;;;;;;
C;ANCHO DE FALDON DELANTERO Y ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;19  1/16;;20  1/16;;21  1/16;;22  9/16;;24  1/16;;26  9/16;;29  1/16;;;;;;;;;;;;;
D;ANCHO DE HOMBRO DELANTERO ;;P;CRITICA;  3/8 ;  3/8 ;16  1/2 ;;17  1/16;;17  7/8 ;;18  7/8 ;;19  7/8 ;;21  7/16;;22 15/16;;;;;;;;;;;;;
E;SISA RECTA DELANTERO ;;P;CRITICA;;;6  1/2 ;;7      ;;7  1/2 ;;8      ;;8  3/8 ;;9  1/8 ;;9  7/8 ;;;;;;;;;;;;;
F;ABERTURA DE CUELLO DELANTERO;;P;CRITICA;;;5  5/8 ;;5  7/8 ;;6  1/8 ;;6  3/8 ;;6  5/8 ;;7  1/8 ;;7  5/8 ;;;;;;;;;;;;;
G;CAIDA DE CUELLO DELANTERO;;P;CRITICA;;;2      ;;2  1/8 ;;2  1/4 ;;2  3/8 ;;2  1/2 ;;2  3/4 ;;3      ;;;;;;;;;;;;;
H;LARGO DE CUERPO ESPALDA;;P;CRITICA;  5/16;  1/4 ;20  3/4 ;;21  1/2 ;;22  1/8 ;;22  7/8 ;;23  1/2 ;;23  3/4 ;;23  7/8 ;;;;;;;;;;;;;
I;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;16      ;;16  3/4 ;;17  3/8 ;;18  3/8 ;;19  1/4 ;;20  5/8 ;;22      ;;;;;;;;;;;;;
J;SISA RECTA ESPALDA;;P;CRITICA;;;5 11/16;;5 15/16;;6  3/16;;6  1/2 ;;6  3/4 ;;7      ;;7  1/4 ;;;;;;;;;;;;;
K;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;7  9/16;;7 13/16;;8  1/16;;8  5/16;;8  9/16;;9  1/16;;9  9/16;;;;;;;;;;;;;
L;CAIDA DE CUELLO ESPALDA;;P;CRITICA;;;2  1/4 ;;2  1/4 ;;2  3/8 ;;2  3/8 ;;2  1/2 ;;2  1/2 ;;2  5/8 ;;;;;;;;;;;;;
M;ANCHO DE HOMBRO DE CANESU;;P;CRITICA;  3/8 ;  3/8 ;18  7/16;;19  3/16;;19 15/16;;20 15/16;;21 15/16;;23  7/16;;24 15/16;;;;;;;;;;;;;
N;LARGO DE CANESU CENTRO ESPALDA;;P;CRITICA;  1/4 ;  3/8 ;4  1/8 ;;4  3/8 ;;4  5/8 ;;4  7/8 ;;5  1/8 ;;5  7/8 ;;6  5/8 ;;;;;;;;;;;;;
O;SISA RECTA DE CANESU;;P;CRITICA;;;4  3/8 ;;4  5/8 ;;5      ;;5  1/8 ;;5  3/8 ;;6      ;;6  3/4 ;;;;;;;;;;;;;
P;ANCHO DE CANESU LADO INFERIOR;;P;CRITICA;  3/8 ;  3/8 ;16  1/16;;16  3/4 ;;17  3/8 ;;18  3/8 ;;19  1/4 ;;20  5/8 ;;22      ;;;;;;;;;;;;;
Q;LARGO DE MANGA ;;P;CRITICA;  3/8 ;  1/4 ;22  7/16;;23  5/16;;24  3/16;;24 11/16;;25  3/16;;24 15/16;;24  3/16;;;;;;;;;;;;;
R;ANCHO DE MANGA BICEP;;P;CRITICA;  3/8 ;  3/8 ;14  9/16;;14  9/16;;16  9/16;;17  9/16;;18 11/16;;20  1/8 ;;21 11/16;;;;;;;;;;;;;
S;ANCHO DE BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;8 13/16;;9  5/16;;9 13/16;;10  5/16;;10 13/16;;11 13/16;;12 15/16;;;;;;;;;;;;;
T;LARGO SUPERIOR CUELLO EXTERIOR;;C;CRITICA;;;15  1/2 ;;16      ;;16  1/2 ;;17      ;;17  1/2 ;;18  1/2 ;;19  1/2 ;;;;;;;;;;;;;
U;ALTO DE CUELLO EXTERIOR;;C;CRITICA;;;2 11/16;;2 11/16;;2 11/16;;2 11/16;;2 11/16;;2 15/16;;2 15/16;;;;;;;;;;;;;
V;LARGO INFERIOR CUELLO EXTERIOR;;C;CRITICA;;;17  7/8 ;;18  1/2 ;;19  3/16;;19 13/16;;20  1/2 ;;21  3/4 ;;23  1/16;;;;;;;;;;;;;
W;LARGO SUPERIOR DE CUELLO INTERIOR;;C;CRITICA;;;15  5/8 ;;16  1/8 ;;16  5/8 ;;17  1/8 ;;17  5/8 ;;18  5/8 ;;19  5/8 ;;;;;;;;;;;;;
Y;ALTO DE CUELLO INTERIOR;;C;CRITICA;;;2  3/16;;2  3/16;;2  3/16;;2  3/16;;2  3/16;;2  7/16;;2  7/16;;;;;;;;;;;;;
Z;LARGO INFERIOR CUELLO INTERIOR;;C;CRITICA;;;17  1/2 ;;18  1/8 ;;18 13/16;;19  7/16;;20  1/8 ;;21  3/8 ;;22  5/8 ;;;;;;;;;;;;;
A1;LARGO DE PRETINA ;;C;CRITICA;;;18 13/16;;19 13/16;;20 13/16;;22  5/16;;23 13/16;;26  5/16;;28 13/16;;;;;;;;;;;;;
B1;ALTO DE PRETINA;;C;CRITICA;;;4  5/8 ;;4  5/8 ;;4  5/8 ;;4  5/8 ;;4  5/8 ;;4  5/8 ;;4  5/8 ;;;;;;;;;;;;;
C1;LARGO DE PUÑO EN COSTURA ;;C;CRITICA;;;8  1/4 ;;8  3/4 ;;9  1/4 ;;9  3/4 ;;10  1/4 ;;11  1/4 ;;12  1/4 ;;;;;;;;;;;;;
D1;ALTO DE PUÑO ;;C;CRITICA;;;4  5/8 ;;4  5/8 ;;4  5/8 ;;4  5/8 ;;4  5/8 ;;4  5/8 ;;4  5/8 ;;;;;;;;;;;;;
E1;LARGO DE PUÑO EN CENTRO;;C;CRITICA;;;7  1/2 ;;8      ;;8  1/2 ;;9      ;;9  1/2 ;;10  1/2 ;;11  1/2 ;;;;;;;;;;;;;
F1;ANCHO  DE VISTA PECHERA;;C;CRITICA;;;1  1/2 ;;1  1/2 ;;1  1/2 ;;1  1/2 ;;1  1/2 ;;1  1/2 ;;1  1/2 ;;;;;;;;;;;;;
G1;ALTO DE VISTA PECHERA;;C;CRITICA;;;10  1/8 ;;10  1/2 ;;10  1/2 ;;10  7/8 ;;10  7/8 ;;11  1/4 ;;11  1/4 ;;;;;;;;;;;;;
1;ALTO DE MEDIO PECHO DELANTERO ;;P;CRITICA;;;5  1/2 ;;5  3/4 ;;6      ;;6  1/4 ;;6  1/2 ;;6  7/8 ;;7  1/4 ;;;;;;;;;;;;;
2;ANCHO DE MEDIO PECHO DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;14  5/8 ;;15  3/8 ;;16  1/8 ;;17  1/8 ;;18  1/8 ;;19  5/8 ;;21  1/8 ;;;;;;;;;;;;;
3;ALTO DE MEDIO PECHO ESPALDA ;;P;CRITICA;;;2  5/8 ;;2  5/8 ;;2  1/2 ;;2  1/2 ;;2  3/8 ;;2      ;;1  1/2 ;;;;;;;;;;;;;
4;ANCHO DE MEDIO PECHO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;15  1/4 ;;16      ;;16  3/4 ;;17  3/4 ;;18  3/4 ;;20  1/4 ;;21  3/4 ;;;;;;;;;;;;;
5;LARGO DE TAJO DELANTERO;;P;CRITICA;;;5  5/8 ;;6      ;;6      ;;6  3/8 ;;6  3/8 ;;6  1/2 ;;6  1/2 ;;;;;;;;;;;;;
