C;ANCHO DE HOMBROS ESPALDA;;P;CRITICAL;  3/8 ;  3/8 ;;;18  7/8 ;;19  3/8 ;;19  7/8 ;;20  3/8 ;;20  7/8 ;;;;;;;;;;;;;;;
D;SISA RECTA ESPALDA;;P;CRITICAL;  3/8 ;  3/8 ;;;10  1/8 ;;10 11/16;;11  7/16;;12  1/16;;12 11/16;;;;;;;;;;;;;;;
E;ANCHO DE PECHO ESPALDA -DELANTERO;;P;CRITICAL;  3/8 ;  3/8 ;;;26  3/4 ;;28  3/4 ;;30  3/4 ;;32  3/4 ;;34  3/4 ;;;;;;;;;;;;;;;
F;ANCHO DE FALDON ESPALDA -DELANTERO;;P;CRITICAL;  5/16;  3/8 ;;;27  9/16;;29  9/16;;31  9/16;;33  9/16;;35  9/16;;;;;;;;;;;;;;;
G;LARGO DE CUERPO ESPALDA;;P;CRITICAL;  3/8 ;  3/8 ;;;29 15/16;;30  9/16;;31  3/16;;31  7/16;;31 11/16;;;;;;;;;;;;;;;
H;ABERTURA DE ESCOTE DELANTERO;;P;CRITICAL;  3/8 ;  3/8 ;;;8  1/8 ;;8  3/8 ;;8  5/8 ;;8  7/8 ;;9  1/8 ;;;;;;;;;;;;;;;
I;CAIDA DE ESCOTE DELANTERO;;P;CRITICAL;  5/16;  1/4 ;;;3  7/8 ;;4      ;;4  1/4 ;;4  3/8 ;;4  5/8 ;;;;;;;;;;;;;;;
J;ANCHO DE HOMBROS DELANTERO;;P;CRITICAL;  3/8 ;  3/8 ;;;18  1/4 ;;18  3/4 ;;19  1/4 ;;19  3/4 ;;20  1/4 ;;;;;;;;;;;;;;;
K;SISA RECTA DELANTERO;;P;CRITICAL;  3/8 ;  3/8 ;;;8  7/8 ;;9  1/2 ;;10  1/4 ;;10  7/8 ;;11  5/8 ;;;;;;;;;;;;;;;
L;LARGO DE CUERPO DELANTERO;;P;CRITICAL;  3/8 ;  3/8 ;;;28  1/2 ;;29  1/8 ;;29  3/4 ;;30      ;;31  1/4 ;;;;;;;;;;;;;;;
M;LARGO DE MANGA;;P;CRITICAL;  3/8 ;  3/8 ;;;25  3/4 ;;25  7/8 ;;26      ;;26  1/8 ;;26  1/4 ;;;;;;;;;;;;;;;
N;ANCHO DE BICEPS;;P;CRITICAL;  3/8 ;  1/4 ;;;18 15/16;;20  3/8 ;;21  3/4 ;;23      ;;24  3/8 ;;;;;;;;;;;;;;;
O;ANCHO DE BOCA DE MANGA;;P;CRITICAL;  3/8 ;  3/8 ;;;10  3/16;;10  3/4 ;;11  5/16;;11  7/8 ;;12  7/16;;;;;;;;;;;;;;;
P;LARGO DE CUELLO EN BORDE;;C;CRITICAL;;;;;21  3/16;;21  7/8 ;;22 13/16;;23  9/16;;24 11/25;;;;;;;;;;;;;;;
Q;LARGO DE CUELLO EN EL CENTRO;;C;CRITICAL;;;;;20 13/16;;21  9/16;;22  7/16;;23  3/16;;24  1/16;;;;;;;;;;;;;;;
R;ALTO DE CUELLO ;;C;CRITICAL;;;;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;;;;;;;;;;;;;;
S;LARGO DE TAPETE ;;C;CRITICAL;;;;;14  5/8 ;;15      ;;15  1/4 ;;15  5/8 ;;15  7/8 ;;;;;;;;;;;;;;;
T;ALTO DE TAPETE ;;C;CRITICAL;;;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
