D;ANCHO DE PECHO DELANTERO;;P;CRITICAL;;;15  1/4 ;;16  1/4 ;;17  1/4 ;;;;;;;;;;;;;;;;;;;;;
E;ANCHO DE HOMBROS DELANTERO;;P;CRITICAL;;;16  3/8 ;;17  3/8 ;;18  3/8 ;;;;;;;;;;;;;;;;;;;;;
F;ANCHO DE FALDON DELANTERO;;P;CRITICAL;;;27  1/8 ;;29  1/8 ;;31  1/8 ;;;;;;;;;;;;;;;;;;;;;
G;ABERTURA DE ESCOTE DELANTERO;;P;CRITICAL;;;9  5/8 ;;9  7/8 ;;10  1/8 ;;;;;;;;;;;;;;;;;;;;;
H;CAIDA DE CUELLO DELANTERO PTO MAS ALTO;;P;CRITICAL;;;3  3/4 ;;3  7/8 ;;4      ;;;;;;;;;;;;;;;;;;;;;
I;SISA RECTA DELANTERO;;P;CRITICAL;;;8  9/16;;9  5/16;;10  1/8 ;;;;;;;;;;;;;;;;;;;;;
J;LARGO DE CUERPO ESPALDA PTO MAS ALTO;;P;CRITICAL;;;32  1/4 ;;32  3/4 ;;8      ;;;;;;;;;;;;;;;;;;;;;
K;ANCHO DE CUERPO ESPALDA EN SISA;;P;CRITICAL;;;12  9/16;;13  9/16;;14  9/16;;;;;;;;;;;;;;;;;;;;;
L;UBIC DE PECHO ESPALDA DE PTO MAS ALTO;;P;CRITICAL;;;6  5/8 ;;6  5/8 ;;6  5/8 ;;;;;;;;;;;;;;;;;;;;;
M;ANCHO DE PECHO ESPALDA;;P;CRITICAL;;;8  5/16;;8 13/16;;9  3/8 ;;;;;;;;;;;;;;;;;;;;;
N;ANCHO DE HOMBRO ESPALDA ;;P;CRITICAL;;;8 13/16;;9  5/16;;9 13/16;;;;;;;;;;;;;;;;;;;;;
O;ANCHO DE FALDON DE ESPALDA;;P;CRITICAL;;;13  7/8 ;;14  7/8 ;;15  7/8 ;;;;;;;;;;;;;;;;;;;;;
P;ABERTURA DE ESCOTE ESPALDA EN 1/2;;P;CRITICAL;;;5  3/8 ;;5  9/16;;5 11/16;;;;;;;;;;;;;;;;;;;;;
Q;CAIDA DE CUELLO ESPALDA PTO MAS ALTO;;P;CRITICAL;;;1  3/4 ;;1  7/8 ;;2      ;;;;;;;;;;;;;;;;;;;;;
R;SISA RECTA ESPALDA;;C;CRITICAL;;;9      ;;9  3/4 ;;10  1/2 ;;;;;;;;;;;;;;;;;;;;;
S;LARGO DE MANGA;;C;CRITICAL;;;25  1/8 ;;25  5/8 ;;26  1/8 ;;;;;;;;;;;;;;;;;;;;;
T;ANCHO DE MANGA EN BICEP;;C;CRITICAL;;;17 13/16;;19  7/16;;20  7/8 ;;;;;;;;;;;;;;;;;;;;;
U;ABERTURA BOCA DE MANGA;;C;CRITICAL;;;10      ;;10  1/2 ;;11      ;;;;;;;;;;;;;;;;;;;;;
V;ALTO DE CUELLO EN CENTRO;;C;CRITICAL;;;17  1/2 ;;17  1/2 ;;17  1/2 ;;;;;;;;;;;;;;;;;;;;;
W;ANCHO DE CUELLO CENTRO;;C;CRITICAL;;;28  1/4 ;;29      ;;29  3/4 ;;;;;;;;;;;;;;;;;;;;;
X;ANCHO DE PZA CUELLO SUPERIOR;;C;CRITICAL;;;24  1/2 ;;25  1/4 ;;26      ;;;;;;;;;;;;;;;;;;;;;
Y;LARGO DE TAPETE;;C;CRITICAL;;;16      ;;16  3/8 ;;16  3/4 ;;;;;;;;;;;;;;;;;;;;;
Z;ALTO DE TAPETE;;C;CRITICAL;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;;;;;;;;;
1;ALTO DE FALDON CURVO;;P;CRITICAL;;;1  1/4 ;;1  1/4 ;;1  1/4 ;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
