D;UBICACIÓN DE 1/2 PECHO ESPALDA ;;P;CRITICA;;;;;22.2;;23.1;;24.0;;24.9;;26.2;;;;;;;;;;;;;;;
E;ANCHO DE 1/2 PECHO ESPALDA ;;P;CRITICA;1.00;1.00;;;52.8;;56.1;;59.3;;62.6;;66.0;;;;;;;;;;;;;;;
F;SISA RECTA ESPALDA;;P;CRITICA;0.70;1.00;;;27.5;;28.7;;29.8;;31.0;;32.9;;;;;;;;;;;;;;;
G;ANCHO DE PECHO ESPALDA Y DELANTERO;;P;CRITICA;1.00;1.00;;;70.4;;75.4;;80.4;;85.4;;90.4;;;;;;;;;;;;;;;
H;ANCHO DE FALDON ESPALDA Y DELANTERO;;P;CRITICA;1.00;1.00;;;68.9;;73.9;;78.9;;83.9;;88.9;;;;;;;;;;;;;;;
I;LARGO DE CUERPO ESPALDA;;P;CRITICA;0.70;0.70;;;87.0;;89.5;;92.0;;94.5;;97.0;;;;;;;;;;;;;;;
J;ANCHO DE HOMBRO INDIVIDUAL;;P;CRITICA;;;;;19.8;;20.8;;21.8;;22.8;;23.8;;;;;;;;;;;;;;;
K;ABERTURA DE ESCOTE DELANTERO;;P;CRITICA;;;;;20.5;;21.5;;22.4;;23.4;;25.0;;;;;;;;;;;;;;;
L;CAIDA DE ESCOTE DELANTERO;;P;CRITICA;;;;;11.2;;11.7;;12.2;;12.7;;13.5;;;;;;;;;;;;;;;
M;ANCHO DE HOMBRO DELANTERO;;P;CRITICA;1.00;1.00;;;55.8;;58.6;;61.5;;64.4;;67.9;;;;;;;;;;;;;;;
N;UBICACIÓN DE 1/2 PECHO DELANTERO;;P;CRITICA;;;;;23.2;;24.1;;25.0;;25.9;;27.3;;;;;;;;;;;;;;;
O;ANCHO DE 1/2 PECHO DELANTERO;;P;CRITICA;1.00;1.00;;;52.8;;56.1;;59.3;;62.6;;66.0;;;;;;;;;;;;;;;
P;SISA RECTA DELANTERO;;P;CRITICA;0.70;1.00;;;26.5;;27.6;;28.8;;30.0;;31.9;;;;;;;;;;;;;;;
Q;LARGO DE CUERPO DELANTERO;;P;CRITICA;0.70;0.70;;;88.1;;90.6;;93.1;;95.6;;98.0;;;;;;;;;;;;;;;
5;LARGO DE TAJO;;P;CRITICA;;;;;14.2;;14.2;;14.2;;14.2;;14.2;;;;;;;;;;;;;;;
R;LARGO DE MANGA;;P;CRITICA;1.00;0.70;;;25.0;;25.5;;26.0;;26.5;;27.0;;;;;;;;;;;;;;;
S;ANCHO DE BICEPS;;P;CRITICA;1.00;1.00;;;58.3;;61.1;;63.9;;66.7;;70.7;;;;;;;;;;;;;;;
T;ANCHO DE BOCA DE MANGA;;P;CRITICA;1.00;1.00;;;38.8;;41.8;;44.8;;47.8;;51.8;;;;;;;;;;;;;;;
U;ANCHO DE MANGA A 7CM  DESDE CABEZA DE MANGA;;P;CRITICA;;;;;42.5;;43.9;;45.2;;46.5;;47.9;;;;;;;;;;;;;;;
V;LARGO DE CUELLO ;;C;CRITICA;;;;;46.0;;48.0;;50.0;;52.0;;56.0;;;;;;;;;;;;;;;
W;ALTO DE CUELLO  EN CENTRO;;C;CRITICA;;;;;9.4;;9.4;;9.4;;9.4;;9.4;;;;;;;;;;;;;;;
X;ALTO DE CUELLO  EN PUNTA;;C;CRITICA;;;;;7.7;;7.7;;7.7;;7.7;;7.7;;;;;;;;;;;;;;;
Y;LARGO DE PUÑO;;C;CRITICA;;;;;33.6;;36.0;;38.6;;41.0;;44.0;;;;;;;;;;;;;;;
Z;ALTO DE PUÑO;;C;CRITICA;;;;;3.3;;3.3;;3.3;;3.3;;3.3;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
