C;ANCHO DE FALDON DELANTERO Y ESPALDA ;;P;CRITICA;  3/8 ;  3/8 ;16  7/8 ;;17  7/8 ;;18  7/8 ;;19  7/8 ;;21  3/8 ;;;;;;;;;;;;;;;;;
D;ANCHO DE HOMBRO DELANTERO ;;P;CRITICA;  1/4 ;  1/4 ;14  1/8 ;;14  5/8 ;;15  1/8 ;;15  5/8 ;;16  3/8 ;;;;;;;;;;;;;;;;;
E;SISA RECTA DELANTERO  ;;P;CRITICA;  1/4 ;  3/8 ;6  1/8 ;;6  5/8 ;;7  1/8 ;;7  5/8 ;;8  3/8 ;;;;;;;;;;;;;;;;;
F;ABERTURA DE CUELLO DELANTERO;;P;CRITICA;  1/4 ;  1/4 ;5  5/8 ;;5  7/8 ;;6  1/8 ;;6  3/8 ;;6  5/8 ;;;;;;;;;;;;;;;;;
G;CAIDA DE CUELLO DELANTERO;;P;CRITICA;  1/4 ;  1/4 ;2  3/8 ;;2  1/2 ;;2  5/8 ;;2  3/4 ;;2  7/8 ;;;;;;;;;;;;;;;;;
H;LARGO DE CUERPO ESPALDA;;P;CRITICA;  1/4 ;  1/4 ;25  1/16;;25  9/16;;26  1/16;;26  9/16;;27  1/16;;;;;;;;;;;;;;;;;
I;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  1/4 ;  1/4 ;14  3/4 ;;15  1/4 ;;15  3/4 ;;16  1/4 ;;17      ;;;;;;;;;;;;;;;;;
J;SISA RECTA ESPALDA;;P;CRITICA;  1/4 ;  3/8 ;6  3/4 ;;7  1/4 ;;7  3/4 ;;8  1/4 ;;9      ;;;;;;;;;;;;;;;;;
K;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;  1/4 ;  1/4 ;6  1/4 ;;6  1/2 ;;6  3/4 ;;7      ;;7  1/4 ;;;;;;;;;;;;;;;;;
L;CAIDA DE CUELLO ESPALDA;;P;CRITICA;  1/4 ;  1/4 ;1  1/16;;1  3/16;;1  5/16;;1  7/16;;1  9/16;;;;;;;;;;;;;;;;;
M;LARGO DE MANGA;;P;CRITICA;  1/4 ;  3/8 ;10  1/2 ;;10  3/4 ;;11      ;;11  1/4 ;;11  1/2 ;;;;;;;;;;;;;;;;;
N;ANCHO DE MANGA EN PTO SISA;;P;CRITICA;  3/8 ;  3/8 ;11  1/8 ;;12  1/8 ;;12  7/8 ;;13  5/8 ;;14 13/16;;;;;;;;;;;;;;;;;
O;ABERTURA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;9  5/16;;10  1/16;;10 13/16;;11  5/8 ;;12  5/8 ;;;;;;;;;;;;;;;;;
P;LARGO DE CUELLO BORDE SUPERIOR;;C;CRITICA;;;14  7/8 ;;15  5/8 ;;16  3/8 ;;17  1/8 ;;17  7/8 ;;;;;;;;;;;;;;;;;
Q;LARGO CUELLO  CENTRO;;C;CRITICA;;;13  3/4 ;;14  1/2 ;;15  1/4 ;;16      ;;16  3/4 ;;;;;;;;;;;;;;;;;
R;ALTO DE  CUELLO;;C;CRITICA;;;5  1/8 ;;5  1/8 ;;5  1/8 ;;5  1/8 ;;5  1/8 ;;;;;;;;;;;;;;;;;
S;LARGO DE TAPETE CUELLO;;C;CRITICA;;;11  3/4 ;;12  1/8 ;;12  1/2 ;;12  7/8 ;;13  1/4 ;;;;;;;;;;;;;;;;;
T;ALTO DE TAPETE CUELLO;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
