I;CAIDA DE CUELLO DELANTERO ;;P;CRITICAL;;;;;3  5/8 ;;3 13/16;;4  1/16;;4  3/16;;4  7/16;;;;;;;;;;;;;;;
J;ANCHO DE HOMBRO DELANTERO;;P;CRITICAL;  1/2 ;  1/2 ;;;17  5/8 ;;18  5/8 ;;19  5/8 ;;20  5/8 ;;21  5/8 ;;;;;;;;;;;;;;;
K;SISA RECTA DELANTERO ;;P;CRITICAL;  7/16;  1/2 ;;;8  1/8 ;;8  7/16;;8  3/4 ;;9      ;;9  5/16;;;;;;;;;;;;;;;
3;ALTO DE 1/2 PECHO DELANTERO;;P;CRITICAL;;;;;7      ;;7      ;;7      ;;7      ;;7      ;;;;;;;;;;;;;;;
4;ANCHO 1/2 PECHO DELANTERO;;P;CRITICAL;  1/2 ;  1/2 ;;;16      ;;17      ;;18  1/16;;19  1/8 ;;20  1/4 ;;;;;;;;;;;;;;;
L;LARGO DE CUERPO DELANTERO  ;;P;CRITICAL;  7/16;  7/8 ;;;30  5/16;;30 13/16;;31 13/16;;32 13/16;;33 13/16;;;;;;;;;;;;;;;
Z1;LARGO DE TAJO DELANTERO;;P;CRITICAL;;;;;6  9/16;;6  9/16;;6  9/16;;6  9/16;;6  9/16;;;;;;;;;;;;;;;
N;LARGO DE MANGA;;P;CRITICAL;  1/2 ;  1/4 ;;;23  1/4 ;;23  3/4 ;;24  1/4 ;;24  3/4 ;;24  3/4 ;;;;;;;;;;;;;;;
M;ANCHO DE BICEPS ;;P;CRITICAL;  3/8 ;  3/8 ;;;17      ;;17  3/4 ;;18  3/4 ;;19  3/4 ;;20  3/4 ;;;;;;;;;;;;;;;
O;ANCHO DE BOCA DE MANGA;;P;CRITICAL;  3/8 ;  3/8 ;;;9  3/4 ;;10  1/4 ;;10  3/4 ;;11  1/4 ;;11  3/4 ;;;;;;;;;;;;;;;
7;LARGO DE TAJO MANGA;;P;CRITICAL;;;;;3  3/8 ;;3  3/8 ;;3  3/8 ;;3  3/8 ;;3  3/8 ;;;;;;;;;;;;;;;
8;ANCHO DE TAJO MANGA;;P;CRITICAL;;;;;  1/2 ;;  1/2 ;;  1/2 ;;  1/2 ;;  1/2 ;;;;;;;;;;;;;;;
P;"ANCHO DE MANGA A 3""";;P;CRITICAL;;;;;10  3/8 ;;10 11/16;;11  1/8 ;;11  5/8 ;;12  1/8 ;;;;;;;;;;;;;;;
Q;LONGITUD DE CUELLO EXTERIOR;;C;CRITICAL;;;;;18  1/2 ;;19  1/2 ;;20  1/2 ;;21  1/2 ;;22  1/2 ;;;;;;;;;;;;;;;
R;LONGITUD DE CUELLO INTERIOR;;C;CRITICAL;;;;;18  3/4 ;;19  3/4 ;;20  3/4 ;;21  3/4 ;;22  3/4 ;;;;;;;;;;;;;;;
S;ALTO DE CUELLO EN CENTRO EXTERIOR-INTERIOR;;C;CRITICAL;;;;;3  3/16;;3  3/16;;3  3/16;;3  3/16;;3  3/16;;;;;;;;;;;;;;;
T;ALTO DE PUNTA DE CUELLO EXTERIOR-INTERIOR;;C;CRITICAL;;;;;3  1/4 ;;3  1/4 ;;3  1/4 ;;3  1/4 ;;3  1/4 ;;;;;;;;;;;;;;;
U;LONGITUD DE BANDA  EXTERIOR-INTERIOR;;C;CRITICAL;;;;;19  7/8 ;;20  7/8 ;;21  7/8 ;;22  7/8 ;;23  7/8 ;;;;;;;;;;;;;;;
V;ALTO DE BANDA  EXTERIOR-INTERIOR;;C;CRITICAL;;;;;1 15/16;;1 15/16;;1 15/16;;1 15/16;;1 15/16;;;;;;;;;;;;;;;
W;LARGO DE  PECHERA SUPERIOR;;C;CRITICAL;;;;;8  1/2 ;;8  1/2 ;;8  1/2 ;;8  1/2 ;;8  1/2 ;;;;;;;;;;;;;;;
X;ANCHO DE PECHERA SUPERIOR;;C;CRITICAL;;;;;2  1/16;;2  1/16;;2  1/16;;2  1/16;;2  1/16;;;;;;;;;;;;;;;
Y;LARGO DE  PECHERA INFERIOR;;C;CRITICAL;;;;;8  1/2 ;;8  1/2 ;;8  1/2 ;;8  1/2 ;;8  1/2 ;;;;;;;;;;;;;;;
Z;ANCHO DE  PECHERA INFERIOR;;C;CRITICAL;;;;;3  1/2 ;;3  1/2 ;;3  1/2 ;;3  1/2 ;;3  1/2 ;;;;;;;;;;;;;;;
A1;LARGO DE  YUGO SUPERIOR- INFERIOR;;C;CRITICAL;;;;;6  1/2 ;;6  1/2 ;;6  1/2 ;;6  1/2 ;;6  1/2 ;;;;;;;;;;;;;;;
B1;ANCHO DE  YUGO SUPERIOR- INFERIOR;;C;CRITICAL;;;;;2  5/8 ;;2  5/8 ;;2  5/8 ;;2  5/8 ;;2  5/8 ;;;;;;;;;;;;;;;
C1;ALTO DE PUÑO;;C;CRITICAL;;;;;5 13/16;;5 13/16;;5 13/16;;5 13/16;;5 13/16;;;;;;;;;;;;;;;
D1;ANCHO DE PUÑO;;C;CRITICAL;;;;;11  1/8 ;;11  5/8 ;;12  1/8 ;;12  5/8 ;;13  1/8 ;;;;;;;;;;;;;;;
E1;ALTO DE ENTRETELA DE PUÑO;;C;CRITICAL;;;;;3      ;;3      ;;3      ;;3      ;;3      ;;;;;;;;;;;;;;;
F1;ANCHO DE ENTRETELA DE PUÑO;;C;CRITICAL;;;;;11  1/8 ;;11  5/8 ;;12  1/8 ;;12  5/8 ;;13  1/8 ;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
