C;CAIDA DE CUELLO DELANTERO;;P;CRITICA;;;2  3/8 ;;2  1/2 ;;2 3/4;;2  7/8 ;;3      ;;3  1/4 ;;3  1/2 ;;;;;;;;;;;;;
D;LARGO DE TAJO DELANTERO;;P;CRITICA;;;4  1/2 ;;4  3/4 ;;4  3/4 ;;5      ;;5      ;;5  1 /4;;5  1/4 ;;;;;;;;;;;;;
E;SISA RECTA DELANTERO ;;P;CRITICA;  3/8 ;  3/16;6 1/2;;7      ;;7 1/2;;8      ;;8 3/8;;9 1/2;;10 3/8;;;;;;;;;;;;;
F;ANCHO DE HOMBRO DELANTERO ;;P;CRITICA;  3/8 ;  3/16;16  1/4 ;;17      ;;17  3/4 ;;18  3/4 ;;19  3/4 ;;21  1/2 ;;23      ;;;;;;;;;;;;;
G;ANCHO DE PECHO DELANTERO Y ESPALDA EN SISA;;P;CRITICA;  3/8 ;  3/16;20      ;;21      ;;22      ;;23  1/2 ;;25      ;;28  1/2 ;;31      ;;;;;;;;;;;;;
H;ANCHO DE FALDON DELANTERO Y ESPALDA;;P;CRITICA;  3/8 ;  3/16;18  3/4 ;;20      ;;21      ;;22  1/2 ;;24      ;;27  1/2 ;;30      ;;;;;;;;;;;;;
I;ANCHO SUPERIOR DE ESPALDA INFERIOR;;P;CRITICA;  3/8 ;  3/16;15  7/8 ;;16  1/2 ;;17  1/8 ;;18      ;;19      ;;20  5/8 ;;22      ;;;;;;;;;;;;;
J;SISA RECTA ESPALDA  INFERIOR;;P;CRITICA;  3/8 ;  3/16;5  3/8 ;;5  5/8 ;;5  7/8 ;;6  1/4 ;;6  1/2 ;;7  1/8 ;;7  3/8 ;;;;;;;;;;;;;
K;LARGO INFERIOR DE ESPALDA ;;P;CRITICA;  3/8 ;  3/16;23  3/4 ;;24  3/8 ;;25  1/8 ;;25  7/8 ;;26  3/8 ;;26  3/4 ;;26  7/8 ;;;;;;;;;;;;;
L;ANCHO DE HOMBRO CANESU;;P;CRITICA;  3/8 ;  3/16;18  1/8 ;;18  7/8 ;;19  5/8 ;;20  5/8 ;;21  5/8 ;;23  3/8 ;;24  7/8 ;;;;;;;;;;;;;
LL;ABERTURA DE ESCOTE CANESU;;P;CRITICA;;;7  1/2 ;;7  3/4 ;;8      ;;8  1/4 ;;8  1/2 ;;9      ;;9  3/8 ;;;;;;;;;;;;;
M;CAIDA DE ESCOTE  CANESU;;P;CRITICA;;;2  1/4 ;;2  1/4 ;;2  3/8 ;;2  3/8 ;;2  1/2 ;;2  1/2 ;;2  5/8 ;;;;;;;;;;;;;
N;SISA CANESU;;P;CRITICA;  3/8 ;  3/16;4  3/8 ;;4  5/8 ;;5      ;;5  1/8 ;;5  3/8 ;;6      ;;6  3/4 ;;;;;;;;;;;;;
Ñ;ALTO DE CANESU ;;P;CRITICA;;;6  3/8 ;;6  5/8 ;;6  7/8 ;;7  1/4 ;;7  5/8 ;;8  3/8 ;;9  1/4 ;;;;;;;;;;;;;
O;ANCHO INFERIOR DE CANESU;;P;CRITICA;  3/8 ;  3/16;15  7/8 ;;16  1/2 ;;17  1/8 ;;18      ;;19      ;;20  5/8 ;;22      ;;;;;;;;;;;;;
P;ANCHO DE MANGA ;;P;CRITICA;  3/8 ;  3/16;14  1/2 ;;15  1/2 ;;16  3/8 ;;17  1/2 ;;18  1/2 ;;20  3/4 ;;22  1/4 ;;;;;;;;;;;;;
Q;LARGO DE MANGA ;;P;CRITICA;;;25  5/8 ;;26  1/2 ;;27  3/8 ;;27  7/8 ;;28  3/8 ;;28      ;;27  1/4 ;;;;;;;;;;;;;
R;ABERTURA DE MANGA;;P;CRITICA;;;7  3/4 ;;8  3/8 ;;9  1/4 ;;9  5/8 ;;10  1/8 ;;10  7/8 ;;11  3/8 ;;;;;;;;;;;;;
S;ANCHO DE PECHERA CONTINUA;;C;CRITICA;;;2  1/4 ;;2  1/4 ;;2  1/4 ;;2  1/4 ;;2  1/4 ;;2  1/4 ;;2  1/4 ;;;;;;;;;;;;;
T;ALTO DE PECHERA CONTINUA;;C;CRITICA;;;11      ;;11  1/2 ;;11  1/2 ;;12      ;;12      ;;12  1/2 ;;12  1/2 ;;;;;;;;;;;;;
U;ANCHO INFERIOR DE PECHERA CONTINUA;;C;CRITICA;;;1  7/8 ;;1  7/8 ;;1  7/8 ;;1  7/8 ;;1  7/8 ;;1  7/8 ;;1  7/8 ;;;;;;;;;;;;;
V;ANCHO DE CUELLO ;;C;CRITICA;;;15  5/8 ;;16  1/4 ;;16  7/8 ;;17  1/2 ;;18  1/4 ;;19  1/2 ;;20  7/8 ;;;;;;;;;;;;;
W;ALTO DE CUELLO;;C;CRITICA;;;1  7/8 ;;1  7/8 ;;1  7/8 ;;1  7/8 ;;1  7/8 ;;1  7/8 ;;1  7/8 ;;;;;;;;;;;;;
X;ANCHO DE TAPETE;;C;CRITICA;;;13  7/8 ;;14  1/8 ;;14  3/8 ;;14  5/8 ;;14  7/8 ;;15  3/8 ;;15  7/8 ;;;;;;;;;;;;;
Y;ALTO DE TAPETE;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
