C;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;1.00;1.00;45.9;;47.3;;49.1;;50.9;;52.7;;54.5;;56.3;;58.1;;59.9;;61.7;;;;;;;
D;UBICACIÓN DE 1/2 PECHO ESPALDA ;;P;CRITICA;;;18.8;;19.6;;20.4;;21.2;;22.0;;22.8;;23.6;;24.4;;25.2;;26.0;;;;;;;
E;ANCHO DE 1/2 PECHO ESPALDA ;;P;CRITICA;1.00;1.00;42.1;;43.7;;45.6;;47.5;;49.4;;51.6;;53.8;;56.0;;58.2;;60.4;;;;;;;
F;SISA RECTA ESPALDA;;P;CRITICA;0.80;1.00;23.0;;23.6;;24.2;;24.8;;25.5;;26.3;;27.2;;28.1;;29.1;;30.1;;;;;;;
G;ANCHO DE PECHO ESPALDA Y DELANTERO;;P;CRITICA;1.00;1.00;49.6;;52.1;;55.6;;59.1;;62.6;;67.1;;71.6;;76.1;;80.6;;85.1;;;;;;;
H;ANCHO DE FALDON ESPALDA Y DELANTERO;;P;CRITICA;1.00;1.00;47.8;;50.3;;53.8;;57.3;;60.8;;65.3;;69.8;;74.3;;78.8;;83.3;;;;;;;
I;LARGO DE CUERPO ESPALDA;;P;CRITICA;0.80;0.70;75.3;;76.8;;78.3;;79.8;;81.3;;83.4;;85.4;;87.4;;89.4;;91.4;;;;;;;
J;ANCHO DE HOMBRO INDIVIDUAL;;P;CRITICA;;;14.6;;15.1;;15.8;;16.5;;17.2;;17.9;;18.6;;19.3;;20.0;;20.7;;;;;;;
K;ABERTURA DE ESCOTE DELANTERO;;P;CRITICA;;;15.8;;16.3;;16.8;;17.3;;17.9;;18.4;;18.9;;19.4;;19.9;;20.4;;;;;;;
L;CAIDA DE ESCOTE DELANTERO;;P;CRITICA;;;13.5;;13.9;;14.3;;14.7;;15.1;;15.5;;15.9;;16.3;;16.7;;17.1;;;;;;;
M;ANCHO DE HOMBRO DELANTERO;;P;CRITICA;1.00;1.00;43.9;;45.3;;47.1;;48.9;;50.7;;52.4;;54.2;;56.0;;57.8;;59.5;;;;;;;
N;UBICACIÓN DE 1/2 PECHO DELANTERO;;P;CRITICA;;;15.5;;16.3;;17.1;;17.9;;18.7;;19.5;;20.3;;21.1;;21.9;;22.7;;;;;;;
O;ANCHO DE 1/2 PECHO DELANTERO;;P;CRITICA;1.00;1.00;40.1;;41.7;;43.6;;45.5;;47.4;;49.6;;51.8;;54.0;;56.2;;58.4;;;;;;;
P;SISA RECTA DELANTERO;;P;CRITICA;0.80;1.00;19.8;;20.5;;21.1;;21.8;;22.5;;23.4;;24.4;;25.4;;26.4;;27.5;;;;;;;
Q;LARGO DE CUERPO DELANTERO;;P;CRITICA;0.80;0.70;72.0;;73.5;;75.0;;76.5;;78.0;;80.0;;82.0;;84.0;;86.0;;88.0;;;;;;;
R;LARGO DE MANGA;;P;CRITICA;1.00;0.70;68.2;;68.7;;69.2;;69.7;;70.2;;70.7;;71.2;;71.7;;72.2;;72.7;;;;;;;
S;ANCHO DE BICEPS;;P;CRITICA;1.00;1.00;36.0;;37.4;;39.2;;41.0;;42.8;;45.7;;48.5;;51.3;;54.2;;57.0;;;;;;;
T;ANCHO DE BOCA DE MANGA;;P;CRITICA;1.00;1.00;24.0;;24.6;;25.3;;25.9;;26.6;;27.3;;28.0;;28.7;;29.4;;30.1;;;;;;;
V;LARGO DE CUELLO  EN BORDE;;C;CRITICA;;;47.3;;48.6;;49.9;;51.2;;52.5;;53.8;;55.1;;56.5;;57.8;;59.2;;;;;;;
W;LARGO DE CUELLO  EN CENTRO;;C;CRITICA;;;44.7;;46.0;;47.3;;48.6;;49.9;;51.2;;52.5;;53.9;;55.2;;56.6;;;;;;;
X;ALTO DE CUELLO;;C;CRITICA;;;4.7;;4.7;;4.7;;4.7;;4.7;;4.7;;4.7;;4.7;;4.7;;4.7;;;;;;;
Y;LARGO DE TAPETE;;C;CRITICA;;;32.5;;33.1;;33.6;;34.1;;34.7;;35.2;;35.8;;36.4;;37.0;;37.6;;;;;;;
Z;ALTO DE TAPETE;;C;CRITICA;;;2.9;;2.9;;2.9;;2.9;;2.9;;2.9;;2.9;;2.9;;2.9;;2.9;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
