C;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;23  5/16;;24  1/16;;;;;;;;;;;;;;;;;;;;;;;
D;SISA RECTA ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;10  3/8 ;;10  3/4 ;;;;;;;;;;;;;;;;;;;;;;;
E;ANCHO DE PECHO DEL -ESP EN SISA;;P;CRITICA;  3/8 ;  3/8 ;29  9/16;;31  1/16;;;;;;;;;;;;;;;;;;;;;;;
F;LARGO DE CUERPO ESPALDA;;P;CRITICA;  5/16;  1/4 ;33      ;;33  7/16;;;;;;;;;;;;;;;;;;;;;;;
G;ANCHO DE FALDON ESPALDA -DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;28  3/4 ;;30  1/4 ;;;;;;;;;;;;;;;;;;;;;;;
H;ABERTURA DE ESCOTE DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;7  3/4 ;;8      ;;;;;;;;;;;;;;;;;;;;;;;
I;CAIDA DE ESCOTE DELANTERO;;P;CRITICA;  5/16;  1/4 ;4  7/16;;4  5/8 ;;;;;;;;;;;;;;;;;;;;;;;
J;ANCHO DE HOMBRO DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;22  3/4 ;;23  7/16;;;;;;;;;;;;;;;;;;;;;;;
K;SISA RECTA DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;9  7/16;;9  3/4 ;;;;;;;;;;;;;;;;;;;;;;;
L;LARGO DE CUERPO DELANTERO;;P;CRITICA;  5/16;  1/4 ;31  3/4 ;;32  3/8 ;;;;;;;;;;;;;;;;;;;;;;;
M;LARGO DE MANGA;;P;CRITICA;  5/16;  1/4 ;13      ;;13  1/2 ;;;;;;;;;;;;;;;;;;;;;;;
N;ANCHO DE BICEPS;;P;CRITICA;  3/8 ;  3/8 ;22  1/2 ;;23  5/8 ;;;;;;;;;;;;;;;;;;;;;;;
O;ANCHO DE BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;18  1/8 ;;18  3/4 ;;;;;;;;;;;;;;;;;;;;;;;
P;LARGO DE CUELLO ;;C;CRITICA;;;20  5/8 ;;21  7/16;;;;;;;;;;;;;;;;;;;;;;;
Q;ALTO DE CUELLO ;;C;CRITICA;;;1  3/4 ;;1  3/4 ;;;;;;;;;;;;;;;;;;;;;;;
R;LARGO DE TAPETE ;;C;CRITICA;;;15  7/16;;15  7/8 ;;;;;;;;;;;;;;;;;;;;;;;
S;ALTO DE TAPETE ;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
