R;ANCHO DE BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;15 11/16;;16  3/4 ;;17  7/8 ;;19      ;;20  3/16;;;;;;;;;;;;;;;;;;;;;;
S;LARGO DE BANDA SUPERIOR E INFERIOR;;P;CRITICA;  3/8 ;  3/8 ;19  3/4 ;;20  1/2 ;;21  1/4 ;;22      ;;22  3/4 ;;;;;;;;;;;;;;;;;;;;;;
T;ALTO DE BANDA SUPEIOR E INFERIOR;;P;CRITICA;;;1 13/16;;1 13/16;;1 13/16;;1 13/16;;1 13/16;;;;;;;;;;;;;;;;;;;;;;
U;ANCHO SUPERIOR DE CUELLO EXTERIOR;;P;CRITICA;;;19  5/8 ;;20  3/8 ;;21  1/8 ;;21  7/8 ;;22  5/8 ;;;;;;;;;;;;;;;;;;;;;;
V;ALTO DE CUELLO EXTERIOR E INTERIOR;;C;CRITICA;;;3      ;;3      ;;3      ;;3      ;;3      ;;;;;;;;;;;;;;;;;;;;;;
W;ANCHO INFERIOR DE CUELLO EXTERIOR;;C;CRITICA;;;15  7/8 ;;16  5/8 ;;17  3/8 ;;18  1/8 ;;18  7/8 ;;;;;;;;;;;;;;;;;;;;;;
X;ANCHO SUPERIOR DE CUELLO INFERIOR;;C;CRITICA;;;19  7/8 ;;20  5/8 ;;21  3/8 ;;22  1/8 ;;22  7/8 ;;;;;;;;;;;;;;;;;;;;;;
Y;ANCHO INFERIOR DE CUELLO INFERIOR;;C;CRITICA;;;16  1/8 ;;16  7/8 ;;17  5/8 ;;18  3/8 ;;19  1/8 ;;;;;;;;;;;;;;;;;;;;;;
Z;LARGO DE PECHERA EN EL CENTRO;;C;CRITICA;;;7  3/16;;7  3/16;;7  3/16;;7  3/16;;7  3/16;;;;;;;;;;;;;;;;;;;;;;
A1;ANCHO DE PECHERA ;;P;CRITICA;;;2  7/8 ;;2  7/8 ;;2  7/8 ;;2  7/8 ;;2  7/8 ;;;;;;;;;;;;;;;;;;;;;;
A2;LARGO DE PECHERA EN COSTADO;;C;CRITICA;;;7 11/16;;7 11/16;;7 11/16;;7 11/16;;7 11/16;;;;;;;;;;;;;;;;;;;;;;
A3;LARGO DE PECHERA EN PARTE SUPERIOR;;C;CRITICA;;;1  1/4 ;;1  1/4 ;;1  1/4 ;;1  1/4 ;;1  1/4 ;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
