B;ABERTURA DE CUELLO DELANTERO;;P;CRITICA;;;4  3/4 ;;5  1/8 ;;5  3/8 ;;5  5/8 ;;5  7/8 ;;6  3/8 ;;6  7/8 ;;;;;;;;;;;;;
C;CAIDA DE CUELLO DELANTERO;;P;CRITICA;;;2  5/8 ;;2  3/4 ;;2  7/8 ;;3      ;;3  1/8 ;;3  3/8 ;;3  5/8 ;;;;;;;;;;;;;
D;LARGO DE TAJO DELANTERO;;P;CRITICA;;;5  1/8 ;;5  3/8 ;;5  3/8 ;;5  5/8 ;;5  5/8 ;;5  7/8 ;;5  7/8 ;;;;;;;;;;;;;
E;ANCHO DE TAJO DELANTERO;;P;CRITICA;;;  5/8 ;;  5/8 ;;  5/8 ;;  5/8 ;;  5/8 ;;  5/8 ;;  5/8 ;;;;;;;;;;;;;
F;SISA RECTA DELANTERO ;;P;CRITICA;;;7  1/4 ;;7  3/4 ;;8  5/16;;8  3/4 ;;9  1/8 ;;9  7/8 ;;10  5/8 ;;;;;;;;;;;;;
G;ANCHO DE HOMBRO DELANTERO ;;P;CRITICA;  3/16;  3/16;16  7/8 ;;17  5/8 ;;18  1/2 ;;19  3/8 ;;20  3/8 ;;21  7/8 ;;23  3/8 ;;;;;;;;;;;;;
H;ANCHO DE HOMBRO INDIVIDUAL DELANTERO/ESPALDA;;P;CRITICA;;;6  1/2 ;;6  5/8 ;;6  7/8 ;;7  1/4 ;;7  5/8 ;;8  1/8 ;;8  3/4 ;;;;;;;;;;;;;
I;UBICACIÓN DE MEDIO PECHO DELANTERO;;P;CRITICA;;;6  1/4 ;;6  1/2 ;;6  3/4 ;;7      ;;7  1/4 ;;7  5/8 ;;8      ;;;;;;;;;;;;;
J;ANCHO DE MEDIO PECHO DELANTERO;;P;CRITICA;  3/16;  3/16;14  7/8 ;;15  5/8 ;;16  3/8 ;;17  3/8 ;;18  3/8 ;;19  7/8 ;;21  3/8 ;;;;;;;;;;;;;
K;ANCHO DE PECHO DELANTERO Y ESPALDA EN SISA;;P;CRITICA;  3/16;  3/16;20  3/8 ;;21  3/8 ;;22  3/8 ;;23  7/8 ;;25  3/8 ;;27  7/8 ;;30  3/8 ;;;;;;;;;;;;;
L;UBICACIÓN DE CINTURA DESDE SISA;;P;CRITICA;;;7  1/4 ;;7  3/4 ;;8  1/8 ;;8  1/2 ;;8  3/4 ;;8  3/4 ;;8  3/4 ;;;;;;;;;;;;;
M;ANCHO DE CINTURA DELANTERO Y ESPALDA ;;P;CRITICA;  3/16;  3/16;19  1/4 ;;20  1/4 ;;21  1/4 ;;22  3/4 ;;24  1/4 ;;26  3/4 ;;29  1/4 ;;;;;;;;;;;;;
N;ANCHO DE FALDON DELANTERO Y ESPALDA;;P;CRITICA;  3/16;  3/16;19  1/4 ;;20  1/4 ;;21  1/4 ;;22  3/4 ;;24  1/4 ;;26  3/4 ;;29  1/4 ;;;;;;;;;;;;;
O;LARGO DE COSTADO DELANTERO;;P;CRITICA;  3/16;  1/4 ;19  3/4 ;;20  1/8 ;;20  5/8 ;;21  1/8 ;;21  3/4 ;;22      ;;22  1/4 ;;;;;;;;;;;;;
P;LARGO DE CUERPO ESPALDA;;P;CRITICA;  1/8 ;  1/4 ;31  3/8 ;;32  3/8 ;;33  3/8 ;;34  3/8 ;;35  3/8 ;;36  3/8 ;;37  3/8 ;;;;;;;;;;;;;
Q;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;6      ;;6  3/8 ;;6  5/8 ;;7      ;;7  1/4 ;;7  3/4 ;;8  1/8 ;;;;;;;;;;;;;
R;CAIDA DE CUELLO ESPALDA;;P;CRITICA;;;1  5/8 ;;1  5/8 ;;1  3/4 ;;1  3/4 ;;1  7/8 ;;1  7/8 ;;2      ;;;;;;;;;;;;;
S;SISA RECTA ESPALDA;;P;CRITICA;;;8  1/2 ;;9      ;;9  1/2 ;;9  7/8 ;;10  1/4 ;;11      ;;11  3/4 ;;;;;;;;;;;;;
T;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  3/16;  3/16;18  1/4 ;;19      ;;19  3/4 ;;20  3/4 ;;21  3/4 ;;23  1/4 ;;24  3/4 ;;;;;;;;;;;;;
U;UBICACIÓN DE MEDIO PECHO ESPALDA;;P;CRITICA;;;7  3/4 ;;8      ;;8  1/4 ;;8  1/2 ;;8  3/4 ;;9  1/8 ;;9  3/8 ;;;;;;;;;;;;;
V;ANCHO DE MEDIO PECHO ESPALDA;;P;CRITICA;  3/16;  3/16;15  3/8 ;;16  1/8 ;;16  7/8 ;;17  7/8 ;;18  7/8 ;;20  3/8 ;;21  7/8 ;;;;;;;;;;;;;
W;LARGO DE COSTADO ESPALDA;;P;CRITICA;  3/16;  1/4 ;20  5/8 ;;21  1/8 ;;21  5/8 ;;22  1/8 ;;22  5/8 ;;23      ;;23  1/4 ;;;;;;;;;;;;;
X;LARGO DE MANGA;;P;CRITICA;  3/16;  1/4 ;23  1/4 ;;24  1/8 ;;25      ;;25  1/2 ;;26      ;;25  3/4 ;;25      ;;;;;;;;;;;;;
Y;BICEP ANCHO SUPERIOR DE MANGA;;P;CRITICA;  3/16;  3/16;14  5/8 ;;15  5/8 ;;16  5/8 ;;17  5/8 ;;18  5/8 ;;20  1/8 ;;21  5/8 ;;;;;;;;;;;;;
Z;UBICACIÓN DE CODO;;P;CRITICA;;;8  1/5 ;;8  7/8 ;;9  1/4 ;;9  1/2 ;;9  3/4 ;;9      ;;8      ;;;;;;;;;;;;;
A1;ANCHO DE CODO;;P;CRITICA;  3/16;  3/16;11  3/8 ;;12  3/8 ;;13  3/8 ;;14  1/8 ;;14  7/8 ;;16  1/8 ;;17  3/8 ;;;;;;;;;;;;;
B1;ANCHO DE BOCA DE MANGA;;P;CRITICA;  3/16;  3/16;8  3/4 ;;9  1/8 ;;9  5/8 ;;10  1/8 ;;10  5/8 ;;11  5/8 ;;12  5/8 ;;;;;;;;;;;;;
C1;ANCHO DE PECHERA SUPERIOR E INFERIOR;;C;CRITICA;;;2  7/8 ;;2  7/8 ;;2  7/8 ;;2  7/8 ;;2  7/8 ;;2  7/8 ;;2  7/8 ;;;;;;;;;;;;;
D1;LARGO DE PECHERA SUPERIOR E INFERIOR;;C;CRITICA;;;7  1/2 ;;7  3/4 ;;7  3/4 ;;8      ;;8      ;;8  1/4 ;;8  1/4 ;;;;;;;;;;;;;
E1;ANCHO DE PARCHE ESPALDA;;C;CRITICA;;;6  3/4 ;;7  1/8 ;;7  3/8 ;;7  5/8 ;;7  7/8 ;;8  3/8 ;;8  7/8 ;;;;;;;;;;;;;
F1;LARGO DE PARCHE ESPALDA;;C;CRITICA;;;4      ;;4  1/8 ;;4  1/4 ;;4  3/8 ;;4  1/2 ;;4  3/4 ;;5      ;;;;;;;;;;;;;
G1;LARGO SUPERIOR DE CUELLO EXTERIOR /INTERIOR;;C;CRITICA;;;16  3/4 ;;17  1/2 ;;18  1/4 ;;19      ;;19  3/4 ;;21      ;;22  1/4 ;;;;;;;;;;;;;
H1;ALTO EN CENTRO DE CUELLO EXTERIOR /INTERIOR ;;C;CRITICA;;;2  3/4 ;;2  3/4 ;;2  3/4 ;;2  3/4 ;;2  3/4 ;;3      ;;3      ;;;;;;;;;;;;;
I1;LARGO INFERIOR DE CUELLO EXTERIOR /INTERIOR;;C;CRITICA;;;15  3/8 ;;16  1/8 ;;16  7/8 ;;17  5/8 ;;18  3/8 ;;19  1/2 ;;20  3/4 ;;;;;;;;;;;;;
J1;ALTO DE PUNTAS CUELLO EXTERIOR /INTERIOR;;C;CRITICA;;;3      ;;3      ;;3      ;;3      ;;3      ;;3  1/4 ;;3  1/4 ;;;;;;;;;;;;;
K1;LARGO DE BANDA EXTERIOR;;C;CRITICA;;;17  9/16;;18  3/8 ;;19  1/8 ;;19  7/8 ;;20  5/8 ;;21  3/4 ;;23      ;;;;;;;;;;;;;
L1;ALTO DE BANDA EXTERIOR ;;C;CRITICA;;;1 11/16;;1 11/16;;1 11/16;;1 11/16;;1 11/16;;1 15/16;;1 15/16;;;;;;;;;;;;;
M1;LARGO DE BANDA EXTERIOR;;C;CRITICA;;;17  7/16;;18  1/4 ;;19      ;;19  3/4 ;;20  1/2 ;;21  5/8 ;;22  7/8 ;;;;;;;;;;;;;
N1;ALTO DE BANDA EXTERIOR ;;C;CRITICA;;;1  9/16;;1  9/16;;1  9/16;;1  9/16;;1  9/16;;1 13/16;;1 13/16;;;;;;;;;;;;;
O1;ALTO BOLSILLO EN COSTADO;;C;CRITICA;;;5      ;;5      ;;5  1/4 ;;5  1/4 ;;5  1/2 ;;5  1/2 ;;5  1/2 ;;;;;;;;;;;;;
P1;ALTO BOLSILLO EN CENTRO;;C;CRITICA;;;5  7/8 ;;5  7/8 ;;6  1/8 ;;6  1/8 ;;6  3/8 ;;6  3/8 ;;6  3/8 ;;;;;;;;;;;;;
Q1;ANCHO BOLSILLO ;;C;CRITICA;;;4  9/16;;4  9/16;;4 13/16;;4 13/16;;5  1/16;;5  1/16;;5  1/16;;;;;;;;;;;;;
R1;LARGO DE ENTRETELA;;C;CRITICA;;;4  9/16;;4  9/16;;4 13/16;;4 13/16;;5  1/16;;5  1/16;;5  1/16;;;;;;;;;;;;;
S1;ALTO DE ENTRETELA;;C;CRITICA;;; 15/16;; 15/16;; 15/16;; 15/16;; 15/16;; 15/16;; 15/16;;;;;;;;;;;;;
T1;LARGO DE PUÑO;;C;CRITICA;  1/4 ;  1/4 ;7 11/16;;8  3/16;;8 11/16;;9  3/16;;9 11/16;;10 11/16;;11 11/16;;;;;;;;;;;;;
U1;ALTO DE PUÑO;;C;CRITICA;;;5  1/8 ;;5  1/8 ;;5  1/8 ;;5  1/8 ;;5  1/8 ;;5  1/8 ;;5  1/8 ;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
