C;ANCHO DE FALDON DELANTERO -ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;21 13/16;;22 13/16;;23 13/16;;24 13/16;;26  5/16;;27 13/16;;;;;;;;;;;;;;;
D;ANCHO DE HOMBRO DELANTERO;;P;CRITICA;  5/8 ;  5/8 ;25  1/2 ;;26  1/2 ;;27  1/2 ;;28  1/2 ;;30      ;;31  1/2 ;;;;;;;;;;;;;;;
E;LARGO DE SISA RECTA DELANTERO;;P;CRITICA;  5/16;  3/8 ;7      ;;7  3/8 ;;7  3/4 ;;8  1/16;;8  9/16;;9      ;;;;;;;;;;;;;;;
F;ABERTURA DE CUELLO DELANTERO;;P;CRITICA;;;6  7/8 ;;7  1/8 ;;7  3/8 ;;7  5/8 ;;7  7/8 ;;8  1/8 ;;;;;;;;;;;;;;;
G;CAIDA DE CUELLO DELANTERO;;P;CRITICA;;;5  3/4 ;;8  7/8 ;;6      ;;6  1/8 ;;6  1/4 ;;6  3/8 ;;;;;;;;;;;;;;;
I;LARGO DE CUERPO ESPALDA;;P;CRITICA;  5/16;  1/4 ;28  1/8 ;;28 11/16;;29  1/4 ;;29  3/4 ;;30  3/8 ;;30  7/8 ;;;;;;;;;;;;;;;
J;SISA RECTA ESPALDA;;P;CRITICA;  5/16;  3/8 ;7  3/4 ;;8  1/8 ;;8  1/2 ;;8 13/16;;9  5/16;;9  3/4 ;;;;;;;;;;;;;;;
K;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  5/8 ;  5/8 ;25  7/8 ;;26  7/8 ;;27  7/8 ;;28  7/8 ;;30  3/8 ;;31  7/8 ;;;;;;;;;;;;;;;
L;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;7  5/16;;7  9/16;;7 13/16;;8  1/16;;8  5/16;;8  9/16;;;;;;;;;;;;;;;
M;CAIDA DE CUELLO ESPALDA;;P;CRITICA;;;2  3/16;;2  5/16;;2  7/16;;2  9/16;;2 11/16;;2 13/16;;;;;;;;;;;;;;;
N;LARGO DE COLLARETA CUELLO;;C;CRITICA;;;28  1/2 ;;29  1/4 ;;30      ;;30  3/4 ;;31  1/2 ;;32  1/4 ;;;;;;;;;;;;;;;
O;ALTO DE COLLARETA DE CUELLO;;C;CRITICA;;;1  1/4 ;;1  1/4 ;;1  1/4 ;;1  1/4 ;;1  1/4 ;;1  1/4 ;;;;;;;;;;;;;;;
;LARGO DE TAPETE  CUELLO;;;;;;13  3/8 ;;13  3/4 ;;14  1/8 ;;14  1/2 ;;14  7/8 ;;15  1/4 ;;;;;;;;;;;;;;;
;ALTO DE TAPETE CUELLO;;;;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CRITICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;MEDIDAS ADICIONALES PARA DELANTEROS CON TAJO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;-----------------;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;-----------------;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;-----------------;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;-----------------;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
