C;ANCHO DE FALDON DELANTERO Y ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;19  1/16;;20  5/16;;21  5/16;;22 13/16;;24  5/16;;27  3/4 ;;30  1/4 ;;;;;;;;;;;;;
D;ANCHO DE HOMBRO DELANTERO ;;P;CRITICA;  3/8 ;  3/8 ;16  3/4 ;;17  1/2 ;;18  1/4 ;;19  1/4 ;;20  1/4 ;;22      ;;23  1/2 ;;;;;;;;;;;;;
E;SISA RECTA DELANTERO ;;P;CRITICA;;;6  5/8 ;;7  1/8 ;;7  3/4 ;;8  1/8 ;;8  9/16;;9  5/8 ;;10  1/2 ;;;;;;;;;;;;;
F;ABERTURA DE CUELLO DELANTERO;;P;CRITICA;;;6  1/16;;6  5/16;;6  9/16;;6  3/4 ;;7      ;;7  1/2 ;;8      ;;;;;;;;;;;;;
G;CAIDA DE CUELLO DELANTERO;;P;CRITICA;;;3  1/16;;3  1/8 ;;3  1/4 ;;3  3/8 ;;3  1/2 ;;3  3/4 ;;4      ;;;;;;;;;;;;;
I;LARGO DE CUERPO ESPALDA;;P;CRITICA;  5/16;  1/4 ;30      ;;31      ;;32      ;;33      ;;34      ;;35      ;;36      ;;;;;;;;;;;;;
J;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;18  3/4 ;;19  1/2 ;;20  1/8 ;;21  1/8 ;;22  1/8 ;;23  3/4 ;;25  1/4 ;;;;;;;;;;;;;
K;SISA RECTA ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;8  3/4 ;;9  1/4 ;;9  3/4 ;;10  1/4 ;;10  5/8 ;;11  5/8 ;;12  3/8 ;;;;;;;;;;;;;
L;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;8  1/4 ;;8  7/16;;8  5/8 ;;8  7/8 ;;9  1/16;;9  9/16;;9 15/16;;;;;;;;;;;;;
M;CAIDA DE CUELLO ESPALDA;;P;CRITICA;;;2  3/16;;2  3/16;;2  5/16;;2  5/16;;2  7/16;;2  7/16;;2  9/16;;;;;;;;;;;;;
N;LARGO SUPERIOR DE MANGA;;P;CRITICA;  3/8 ;  1/4 ;9  3/8 ;;10      ;;10  5/8 ;;11  1/8 ;;11  5/8 ;;12      ;;12  1/2 ;;;;;;;;;;;;;
O;BICEP ANCHO SUPERIOR DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;15  5/8 ;;16  5/8 ;;17  5/8 ;;18  5/8 ;;19  5/8 ;;21  5/8 ;;23  1/8 ;;;; ;;;;;;;;;
P;ANCHO DE BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;13  3/8 ;;14  3/8 ;;15  3/8 ;;16  7/16;;17  1/2 ;;19  1/2 ;;21  1/4 ;;;;;;;;;;;;;
Q;LARGO DE CUELLO;;C;CRITICA;;;16  1/4 ;;16  7/8 ;;17  1/2 ;;18  1/8 ;;18  3/4 ;;20      ;;21  3/8 ;;;;;;;;;;;;;
R;ALTO DE CUELLO;;C;CRITICA;;;1 13/16;;1 13/16;;1 13/16;;1 13/16;;1 13/16;;1 13/16;;1 13/16;;;;;;;;;;;;;
S;ANCHO DE PARCHE ESPALDA;;C;CRITICA;;;6  7/8 ;;7  1/8 ;;7  3/8 ;;7  5/8 ;;7  7/8 ;;8  3/8 ;;8  7/8 ;;;;;;;;;;;;;
T;LARGO DE PARCHE ESPALDA;;C;CRITICA;;;4      ;;4  1/8 ;;4  1/4 ;;4  3/8 ;;4  1/2 ;;4  3/4 ;;5      ;;;;;;;;;;;;;
U;LARGO DE TAPETE DE CUELLO;;C;CRITICA;;;14  3/16;;14  7/16;;14  3/4 ;;15      ;;15  5/16;;15 13/16;;16  3/8 ;;;;;;;;;;;;;
V;ALTO DE TAPETE DE CUELLO;;C;CRITICA;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
