B;ANCHO DE PECHO DELANTERO ;;P;CRITICA;  3/8 ;  3/8 ;18  7/16;;19  7/16;;20  7/16;;21  7/16;;22 15/16;;;;;;;;;;;;;;;;;
C;ANCHO DE FALDON DELANTERO ;;P;CRITICA;  3/8 ;  3/8 ;19  1/4 ;;20  1/4 ;;21  1/4 ;;22  1/4 ;;23  3/4 ;;;;;;;;;;;;;;;;;
D;ANCHO DE HOMBRO DELANTERO ;;P;CRITICA;  3/8 ;  3/8 ;15  3/16;;15 11/16;;16  3/16;;16 11/16;;17  7/16;;;;;;;;;;;;;;;;;
E;SISA RECTA DELANTERO  ;;P;CRITICA;;;6  3/8 ;;6 15/16;;7  7/16;;7 15/16;;8 11/16;;;;;;;;;;;;;;;;;
F;ABERTURA DE CUELLO DELANTERO;;P;CRITICA;;;5 15/16;;6  3/16;;6  7/16;;6 11/16;;6 15/16;;;;;;;;;;;;;;;;;
G;CAIDA DE CUELLO DELANTERO;;P;CRITICA;;;3  3/8 ;;3  1/2 ;;3  5/8 ;;3  3/4 ;;3  7/8 ;;;;;;;;;;;;;;;;;
H;LARGO DE CUERPO ESPALDA CENTRO;;P;CRITICA;  5/16;  1/4 ;23  3/4 ;;24  1/8 ;;24  1/2 ;;24  7/8 ;;25  1/4 ;;;;;;;;;;;;;;;;;
I;ANCHO DE HOMBRO ESPALDA MITAD;;P;CRITICA;  3/8 ;  3/8 ;8  1/8 ;;8  3/8 ;;8  5/8 ;;8 13/16;;9  1/4 ;;;;;;;;;;;;;;;;;
J;SISA RECTA ESPALDA;;P;CRITICA;;;7  1/8 ;;7  5/8 ;;8  1/8 ;;8  5/8 ;;9  3/8 ;;;;;;;;;;;;;;;;;
K;ABERTURA DE CUELLO ESPALDA MITAD;;P;CRITICA;;;3  3/4 ;;3  7/8 ;;4      ;;4  3/16;;4  5/16;;;;;;;;;;;;;;;;;
B1;ANCHO DE PECHO ESPALDA MISTAD;;P;CRITICA;  3/8 ;  3/8 ;9  5/8 ;;10  1/8 ;;10  5/8 ;;11  1/8 ;;11  7/8 ;;;;;;;;;;;;;;;;;
C1;ANCHO FALDON ESPALDA  MITAD;;P;CRITICA;  3/8 ;  3/8 ;10      ;;10  1/2 ;;11      ;;11  1/2 ;;12  1/4 ;;;;;;;;;;;;;;;;;
M;LARGO SUPERIOR DE MANGA;;P;CRITICA;  3/8 ;  1/4 ;7  1/2 ;;7  3/4 ;;8      ;;8  1/4 ;;8  1/2 ;;;;;;;;;;;;;;;;;
N;BICEP ANCHO SUPERIOR DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;12  1/4 ;;13  3/16;;14  1/4 ;;15  5/16;;16  7/8 ;;;;;;;;;;;;;;;;;
O;ANCHO DE BOCA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;12  1/8 ;;12 15/16;;13 15/16;;14 15/16;;16  3/8 ;;;;;;;;;;;;;;;;;
P;LARGO DE COLLARETA DE CUELLO ;;C;CRITICA;;;23  1/8 ;;23 13/16;;24  9/16;;25  5/16;;26  1/8 ;;;;;;;;;;;;;;;;;
Q;ALTO DE COLLARETA DE CUELLO ;;C;CRITICA;;;2      ;;2      ;;2      ;;2      ;;2      ;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
