D;ANCHO DE PECHO DELANTERO;;P;CRITICAL;;;17  1/4 ;;18      ;;18  3/4 ;;;;;;;;;;;;;;;;;;;;;
E;LARGO DE HOMBRO DELANTERO;;P;CRITICAL;;;19  1/2 ;;19  3/4 ;;20      ;;;;;;;;;;;;;;;;;;;;;
F;ANCHO DE FALDON DELANTERO;;P;CRITICAL;;;18  1/2 ;;19  1/4 ;;20      ;;;;;;;;;;;;;;;;;;;;;
G;ABERTURA DE BOCA DE MANGA DELANTERO;;P;CRITICAL;;;7  7/8 ;;8  1/8 ;;8  3/8 ;;;;;;;;;;;;;;;;;;;;;
H;CAIDA DE CUELLO DELANTERO PTO MAS ALTO;;P;CRITICAL;;;6 15/16;;7  1/16;;7  3/16;;;;;;;;;;;;;;;;;;;;;
I;ABERTURA DE ESCOTE DELANTERO EN 1/2;;P;CRITICAL;;;4  1/8 ;;4  1/4 ;;4  3/8 ;;;;;;;;;;;;;;;;;;;;;
J;LARGO DE CUERPO ESPALDA;;P;CRITICAL;;;32  7/16;;32 15/16;;33  7/16;;;;;;;;;;;;;;;;;;;;;
C1;UBIC DE PECHO ESPALDA DE PTO MAS ALTO;;P;CRITICAL;;;17  1/4 ;;17  3/8 ;;17  1/2 ;;;;;;;;;;;;;;;;;;;;;
K;ANCHO DE PECHO ESPALDA;;P;CRITICAL;;;17  1/4 ;;18      ;;18  3/4 ;;;;;;;;;;;;;;;;;;;;;
L;ANCHO DE HOMBRO ESPALDA PTO MANGA;;P;CRITICAL;;;23  1/8 ;;23  1/2 ;;23  7/8 ;;;;;;;;;;;;;;;;;;;;;
M;ANCHO DE FALDON DE ESPALDA;;P;CRITICAL;;;18  1/2 ;;19  1/4 ;;20      ;;;;;;;;;;;;;;;;;;;;;
N;CAIDA DE CUELLO ESPALDA PTO MAS ALTO;;P;CRITICAL;;;1  3/4 ;;1  7/8 ;;2      ;;;;;;;;;;;;;;;;;;;;;
O;ABERTURA DE CUELLO ESPALDA EN 1/2;;P;CRITICAL;;;4  1/4 ;;4  3/8 ;;4  1/2 ;;;;;;;;;;;;;;;;;;;;;
P;ABERTURA DE BOCA DE MANGA ESPALDA;;P;CRITICAL;;;8  5/8 ;;8  7/8 ;;9  1/8 ;;;;;;;;;;;;;;;;;;;;;
Q;ALTO DE PUÑO EN CENTRO;;C;CRITICAL;;;9  1/2 ;;9  1/2 ;;9  1/2 ;;;;;;;;;;;;;;;;;;;;;
R;ANCHO DE PUÑO CENTRO;;C;CRITICAL;;;8  1/2 ;;9  3/8 ;;9  7/8 ;;;;;;;;;;;;;;;;;;;;;
S;ANCHO DE PZA PUÑO SUPERIOR;;C;CRITICAL;;;12  1/2 ;;13      ;;13  1/2 ;;;;;;;;;;;;;;;;;;;;;
T;LARGO DE CUELLO EN CENTRO;;C;CRITICAL;;;23  1/2 ;;24  1/4 ;;25      ;;;;;;;;;;;;;;;;;;;;;
U;LARGO DE CUELLO SUPERIOR;;C;CRITICAL;;;22  3/8 ;;23  1/8 ;;23  7/8 ;;;;;;;;;;;;;;;;;;;;;
V;ALTO DE CUELLO;;C;CRITICAL;;;1  3/4 ;;1  3/4 ;;1  3/4 ;;;;;;;;;;;;;;;;;;;;;
W;LARGO DE TAPETE;;C;CRITICAL;;;13  3/4 ;;14  1/8 ;;14  1/2 ;;;;;;;;;;;;;;;;;;;;;
X;ALTO DE TAPETE;;C;CRITICAL;;;1  1/8 ;;1  1/8 ;;1  1/8 ;;;;;;;;;;;;;;;;;;;;;
1;ALTO DE FALDON CURVO;;P;CRITICAL;;;3      ;;3      ;;3      ;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
