C;ANCHO INFERIOR DE CANESU DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;16  1/8 ;;17      ;;17  3/4 ;;18  5/8 ;;19  9/16;;20  1/2 ;;;;;;;;;;;;;;;
D;SISA RECTA CANESU DELANTERO;;P;CRITICA;5 /16;5 /16;6  3/16;;6  7/16;;6 11/16;;6 15/16;;7  3/16;;7  7/16;;;;;;;;;;;;;;;
E;ABERTURA DE CUELLO DELANTERO;;P;CRITICA;  1/4 ;  1/4 ;5  7/8 ;;6  1/8 ;;6  3/8 ;;6  5/8 ;;6  7/8 ;;7  1/8 ;;;;;;;;;;;;;;;
F;CAIDA DE CUELLO DELANTERO;;P;CRITICA;  3/8 ;5 /16;2  9/16;;2 13/16;;3  1/16;;3  5/16;;3  9/16;;3 13/16;;;;;;;;;;;;;;;
G;LARGO DELANTERO INFERIOR;;P;CRITICA;  3/8 ;5 /16;20  7/16;;20 15/16;;21  7/16;;21 15/16;;22  7/16;;22 11/16;;;;;;;;;;;;;;;
H;SISA RECTA DELANTERO INFERIOR;;P;CRITICA;  3/8 ;5 /16;3  7/16;;3  5/8 ;;3 15/16;;4  3/16;;4  1/2 ;;4  7/8 ;;;;;;;;;;;;;;;
I;ANCHO SUPERIOR DE DELANTERO INFERIOR;;P;CRITICA;;;16  3/16;;17      ;;17  3/4 ;;18  5/8 ;;19  5/8 ;;20  9/16;;;;;;;;;;;;;;;
J;PECHO EN COSTURA DELANTERO Y ESPALDA INFERIOR;;P;CRITICA;;;21 11/16;;22 11/16;;23 15/16;;25  7/16;;27  1/16;;28 13/16;;;;;;;;;;;;;;;
K;ANCHO DE FALDON DELANTERO Y ESPALDA INFERIOR;;P;CRITICA;;;21 13/16;;22 13/16;;24  1/16;;25  9/16;;27  3/16;;28 15/16;;;;;;;;;;;;;;;
L;LARGO DE CANESU ESPALDA;;P;CRITICA;;;10  5/16;;10  9/16;;10 13/16;;11  1/16;;11  5/16;;11  9/16;;;;;;;;;;;;;;;
M;ANCHO DE HOMBRO ESPALDA;;P;CRITICA;;;18  3/4 ;;19  1/2 ;;20  1/4 ;;21      ;;21  5/8 ;;22  3/8 ;;;;;;;;;;;;;;;
N;SISA RECTA CANESU ESPALDA;;P;CRITICA;;;8  3/16;;8  7/16;;8 11/16;;8 15/16;;9  3/16;;9  7/16;;;;;;;;;;;;;;;
Ñ;ABERTURA DE CUELLO ESPALDA;;P;CRITICA;;;7  5/16;;7  9/16;;7  3/4 ;;8      ;;8  3/16;;8  7/16;;;;;;;;;;;;;;;
O;CAIDA DE CUELLO ESPALDA;;P;CRITICA;;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;1  5/8 ;;;;;;;;;;;;;;;
P;ANCHO INFERIOR DE CANESU ESPALDA;;P;CRITICA;;;17  1/16;;17 13/16;;18 11/16;;19  9/16;;20  1/2 ;;21  7/16;;;;;;;;;;;;;;;
Q;LARGO DE ESPALDA INFERIOR;;P;CRITICA;;;20  3/16;;20 11/16;;21  3/16;;21 11/16;;22  3/16;;22  7/16;;;;;;;;;;;;;;;
R;ANCHO SUPERIOR DE ESPALDA INFERIOR;;P;CRITICA;;;17  1/16;;17 13/16;;18  5/8 ;;19  9/16;;20  1/2 ;;21  7/16;;;;;;;;;;;;;;;
S;SISA RECTA DE ESPALDA INFERIOR;;P;CRITICA;;;3  1/8 ;;3  5/16;;3  5/8 ;;3  7/8 ;;4  3/16;;4  1/2 ;;;;;;;;;;;;;;;
T;LARGO SUPERIOR DE MANGA;;P;CRITICA;;;9  3/16;;9  5/16;;9  9/16;;9 13/16;;10  1/16;;10  5/16;;;;;;;;;;;;;;;
U;BICEP ANCHO SUPERIOR DE MANGA;;P;CRITICA;;;17      ;;17  1/2 ;;18  1/16;;19  7/16;;20  1/2 ;;21  1/2 ;;;;;;;;;;;;;;;
V;ANCHO DE BOCA DE MANGA;;P;CRITICA;;;14  3/4 ;;15  1/4 ;;16      ;;17      ;;17 15/16;;18 15/16;;;;;;;;;;;;;;;
W;ANCHO DE PECHERA INFERIOR;;C;CRITICA;;;3      ;;3      ;;3      ;;3      ;;3      ;;3      ;;;;;;;;;;;;;;;
X;LARGO DE PECHERAS;;C;CRITICA;;;5 15/16;;5 15/16;;5 15/16;;5 15/16;;5 15/16;;5 15/16;;;;;;;;;;;;;;;
Y;ANCHO DE PECHERA SUPERIOR;;C;CRITICA;;;1  3/4 ;;1  3/4 ;;1  3/4 ;;1  3/4 ;;1  3/4 ;;1  3/4 ;;;;;;;;;;;;;;;
Z;ANCHO DE PUÑO RECTILINEO;;C;CRITICA;;;13 3/4;;14 1/4;;15;;16;;17;;18;;;;;;;;;;;;;;;
Z1;ALTO DE PUÑO RECTILINEO;;C;CRITICA;;;1;;1;;1;;1;;1;;1;;;;;;;;;;;;;;;
Z2;LARGO DE TAPETE DE CUELLO;;C;CRITICA;;;21      ;;22  3/4 ;;23  9/16;;24  3/8 ;;25 1/4;;26      ;;;;;;;;;;;;;;;
Z3;ALTO DE TAPETE DE CUELLO;;C;CRITICA;;;1  1/8;;1  1/8;;1  1/8;;1  1/8;;1  1/8;;1  1/8;;;;;;;;;;;;;;;
Z4;LARGO DE CUELLO RECTLINEO;;C;CRITICA;;;16  1/2 ;;17  1/4 ;;18      ;;18  3/4 ;;19  1/2 ;;20  1/4 ;;;;;;;;;;;;;;;
Z5;ALTO DE CUELLO RECTLINEO;;C;CRITICA;;;3 1/4;;3 1/4;;3 1/4;;3 1/4;;3 1/4;;3 1/4;;;;;;;;;;;;;;;
Z6;ALTO DE PUNTA DE CUELLO RECTILINEO;;C;CRITICA;;;2 1/2;;2 1/2;;2 1/2;;2 1/2;;2 1/2;;2 1/2;;;;;;;;;;;;;;;
Z7;LARGO DE TAJO DELANTERO;;P;CRITICA;;;4  5/8 ;;4  5/8 ;;4  5/8 ;;4  5/8 ;;4  5/8 ;;4  5/8 ;;;;;;;;;;;;;;;
Z8;ABERTURA DE VENTZ DELANTERO Y ESPALDA;;P;CRITICA;;;3 11/16;;3 11/16;;3 11/16;;3 11/16;;3 11/16;;3 11/16;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; 
