C;CAIDA DE ESCOTE DELANTERO;;P;CRITICA;;;7    ;;7 1/8;;7 1/4;;7 3/8;;7 1/2;;;;;;;;;;;;;;;;;
D;LARGO DE CUERPO DELANTERO;;P;CRITICA;  5/16;  1/4 ;27 3/8;;27 7/8;;28 3/8;;28 7/8;;29 3/8;;;;;;;;;;;;;;;;;
E;ANCHO DE PECHO DELANTERO ;;P;CRITICA;  3/8 ;  3/8 ;18 1/4;;19 1/4;;20 1/2;;22    ;;24    ;;;;;;;;;;;;;;;;;
F;ANCHO DE FALDON DELANTERO;;P;CRITICA;  3/8 ;  3/8 ;21 7/8;;22 7/8;;24 1/8;;25 5/8;;27 5/8;;;;;;;;;;;;;;;;;
G;SISA RECTA DELANTERO;;P;CRITICA;;;7    ;;7 3/8;;7 7/8;;8 1/4;;8 7/8;;;;;;;;;;;;;;;;;
H;ANCHO DE HOMBROS ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;15 1/4;;15 3/4;;16 3/8;;17 1/8;;18 1/4;;;;;;;;;;;;;;;;;
I;CAIDA DE ESCOTE ESPALDA;;P;CRITICA;;;2    ;;2    ;;2    ;;2    ;;2    ;;;;;;;;;;;;;;;;;
J;ABERTURA DE ESCOTE ESPALDA;;P;CRITICA;;;7 3/8;;7 5/8;;7 3/4;;8    ;;8 1/4;;;;;;;;;;;;;;;;;
K;LARGO DE CUERPO ESPALDA;;P;CRITICA;  5/16;  1/4 ;28    ;;28 1/2;;29    ;;29 1/2;;30    ;;;;;;;;;;;;;;;;;
L;ANCHO DE PECHO ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;18 1/4;;19 1/4;;20 1/2;;22    ;;24    ;;;;;;;;;;;;;;;;;
M;ANCHO DE FALDON ESPALDA;;P;CRITICA;  3/8 ;  3/8 ;21 7/8;;22 7/8;;24 1/8;;25 5/8;;27 5/8;;;;;;;;;;;;;;;;;
N;SISA RECTA ESPALDA;;P;CRITICA;;;7 7/8;;8 3/8;;8 3/4;;9 1/8;;9 3/4;;;;;;;;;;;;;;;;;
O;ANCHO DE BICEPS;;P;CRITICA;  3/8 ;  3/8 ;13 5/8;;14 3/8;;15 1/8;;16 1/4;;17 1/4;;;;;;;;;;;;;;;;;
P;ABERTURA DE MANGA;;P;CRITICA;  3/8 ;  3/8 ;10 3/8;;10 7/8;;11 3/8;;11 3/4;;12 3/8;;;;;;;;;;;;;;;;;
Q;LARGO DE MANGA;;P;CRITICA;  3/8 ;  1/4 ;18 1/4;;18 5/8;;19    ;;19 3/8;;19 3/4;;;;;;;;;;;;;;;;;
R;ANCHO DE CUELLO FUERA;;C;CRITICA;;;23    ;;23 5/8;;24 1/8;;24 3/4;;25 1/4;;;;;;;;;;;;;;;;;
S;ANCHO DE CUELLO DENTRO;;C;CRITICA;;;22 1/8;;22 5/8;;23 1/4;;23 7/8;;24 3/8;;;;;;;;;;;;;;;;;
T;ALTO DE CUELLO ;;C;CRITICA;;;1  9/16;;1  9/16;;1  9/16;;1  9/16;;1  9/16;;;;;;;;;;;;;;;;;
U;ANCHO DE TAPETE ESCOTE;;C;CRITICA;;;13 1/2;;13 3/4;;14    ;;14 1/4;;14 1/2;;;;;;;;;;;;;;;;;
V;ALTO DE TAPETE ESCOTE;;C;CRITICA;;;1 1/8;;1 1/8;;1 1/8;;1 1/8;;1 1/8;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
