I;CAIDA DE CUELLO DELANTERO ;;P;CRITICAL;;;;;3  5/8 ;;3  3/4 ;;3  7/8 ;;4  1/16;;4  3/16;;;;;;;;;;;;;;;
J;ANCHO DE HOMBRO DELANTERO;;P;CRITICAL;  1/2 ;  1/2 ;;;17 15/16;;18 11/16;;19  7/16;;20  3/16;;20 15/16;;;;;;;;;;;;;;;
K;SISA RECTA DELANTERO ;;P;CRITICAL;  7/16;  1/2 ;;;6 15/16;;7  1/2 ;;8  1/8 ;;8 11/16;;9  1/4 ;;;;;;;;;;;;;;;
3;ALTO DE 1/2 PECHO DELANTERO;;P;CRITICAL;;;;;7      ;;7      ;;7      ;;7      ;;7      ;;;;;;;;;;;;;;;
4;ANCHO 1/2 PECHO DELANTERO;;P;CRITICAL;  1/2 ;  1/2 ;;;16  1/8 ;;16  7/8 ;;17  5/8 ;;18  3/8 ;;19  1/8 ;;;;;;;;;;;;;;;
L;LARGO DE CUERPO DELANTERO  ;;P;CRITICAL;  7/16;  7/8 ;;;28      ;;28  3/4 ;;29  1/2 ;;30  1/4 ;;31  1/8 ;;;;;;;;;;;;;;;
Z1;LARGO DE TAJO DELANTERO;;P;CRITICAL;;;;;6      ;;6      ;;6      ;;6      ;;6      ;;;;;;;;;;;;;;;
N;LARGO DE MANGA;;P;CRITICAL;  1/2 ;  1/4 ;;;21  1/2 ;;21  7/8 ;;22  1/4 ;;22  5/8 ;;23      ;;;;;;;;;;;;;;;
M;ANCHO DE BICEPS ;;P;CRITICAL;  3/8 ;  3/8 ;;;15  5/8 ;;16  3/4 ;;18      ;;19      ;;20      ;;;;;;;;;;;;;;;
O;ANCHO DE BOCA DE MANGA;;P;CRITICAL;  3/8 ;  3/8 ;;;9      ;;9  1/2 ;;10      ;;10  1/2 ;;11      ;;;;;;;;;;;;;;;
7;LARGO DE TAJO MANGA;;P;CRITICAL;;;;;3  5/16;;3  5/16;;3  5/16;;3  5/16;;3  5/16;;;;;;;;;;;;;;;
8;ANCHO DE TAJO MANGA;;P;CRITICAL;;;;;  1/2 ;;  1/2 ;;  1/2 ;;  1/2 ;;  1/2 ;;;;;;;;;;;;;;;
P;"ANCHO DE MANGA A 3""";;P;CRITICAL;;;;;11  5/16;;11 11/16;;12  1/16;;12  1/8 ;;12  1/4 ;;;;;;;;;;;;;;;
Q;LONGITUD DE CUELLO EXTERIOR;;C;CRITICAL;;;;;17  5/8 ;;18  3/8 ;;19  1/8 ;;19  7/8 ;;20  5/8 ;;;;;;;;;;;;;;;
R;LONGITUD DE CUELLO INTERIOR;;C;CRITICAL;;;;;17  7/8 ;;18  5/8 ;;19  3/8 ;;20  1/8 ;;20  7/8 ;;;;;;;;;;;;;;;
S;ALTO DE CUELLO EN CENTRO EXTERIOR-INTERIOR;;C;CRITICAL;;;;;3  3/16;;3  3/16;;3  3/16;;3  3/16;;3  3/16;;;;;;;;;;;;;;;
T;ALTO DE PUNTA DE CUELLO EXTERIOR-INTERIOR;;C;CRITICAL;;;;;3  1/4 ;;3  1/4 ;;3  1/4 ;;3  1/4 ;;3  1/4 ;;;;;;;;;;;;;;;
U;LONGITUD DE BANDA  EXTERIOR-INTERIOR;;C;CRITICAL;;;;;19 13/16;;20  9/16;;21  5/16;;22  1/16;;22 13/16;;;;;;;;;;;;;;;
V;ALTO DE BANDA  EXTERIOR-INTERIOR;;C;CRITICAL;;;;;1 15/16;;1 15/16;;1 15/16;;1 15/16;;1 15/16;;;;;;;;;;;;;;;
W;LARGO DE  PECHERA SUPERIOR;;C;CRITICAL;;;;;8      ;;8      ;;8      ;;8      ;;8      ;;;;;;;;;;;;;;;
X;ANCHO DE PECHERA SUPERIOR;;C;CRITICAL;;;;;2  1/16;;2  1/16;;2  1/16;;2  1/16;;2  1/16;;;;;;;;;;;;;;;
Y;LARGO DE  PECHERA INFERIOR;;C;CRITICAL;;;;;8      ;;8      ;;8      ;;8      ;;8      ;;;;;;;;;;;;;;;
Z;ANCHO DE  PECHERA INFERIOR;;C;CRITICAL;;;;;3  1/2 ;;3  1/2 ;;3  1/2 ;;3  1/2 ;;3  1/2 ;;;;;;;;;;;;;;;
A1;LARGO DE  YUGO SUPERIOR- INFERIOR;;C;CRITICAL;;;;;6  1/2 ;;6  1/2 ;;6  1/2 ;;6  1/2 ;;6  1/2 ;;;;;;;;;;;;;;;
B1;ANCHO DE  YUGO SUPERIOR- INFERIOR;;C;CRITICAL;;;;;2  5/8 ;;2  5/8 ;;2  5/8 ;;2  5/8 ;;2  5/8 ;;;;;;;;;;;;;;;
C1;ALTO DE PUÑO;;C;CRITICAL;;;;;5  3/4 ;;5  3/4 ;;5  3/4 ;;5  3/4 ;;5  3/4 ;;;;;;;;;;;;;;;
D1;ANCHO DE PUÑO;;C;CRITICAL;;;;;10  3/8 ;;10  7/8 ;;11  3/8 ;;11  7/8 ;;12  3/8 ;;;;;;;;;;;;;;;
E1;ALTO DE ENTRETELA DE PUÑO;;C;CRITICAL;;;;;2 15/16;;2 15/16;;2 15/16;;2 15/16;;2 15/16;;;;;;;;;;;;;;;
F1;ANCHO DE ENTRETELA DE PUÑO;;C;CRITICAL;;;;;10  3/8 ;;10  7/8 ;;11  3/8 ;;11  7/8 ;;12  3/8 ;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
